student_id,school_id,school_year,term,subject,scale_score,proficient_flag
2037796,1044,2025,spring,math,269.75,1
2037797,1072,2025,spring,math,360.41,1
2037798,1042,2025,spring,math,287.44,1
2037799,1006,2025,spring,math,268.35,1
2037800,1026,2025,spring,math,235.67,0
2037801,1065,2025,spring,math,286.45,1
2037802,1089,2025,spring,math,262.49,1
2037803,1051,2025,spring,math,265.81,0
2037804,1024,2025,spring,math,311.5,1
2037805,1085,2025,spring,math,272.53,1
2037806,1035,2025,spring,math,252.32,0
2037807,1055,2025,spring,math,256.82,0
2037808,1028,2025,spring,math,303.43,1
2037809,1060,2025,spring,math,343.16,1
2037810,1010,2025,spring,math,235.26,0
2037811,1059,2025,spring,math,301.96,1
2037812,1033,2025,spring,math,297.08,0
2037813,1051,2025,spring,math,285.6,1
2037814,1009,2025,spring,math,239.78,0
2037815,1046,2025,spring,math,262.5,1
2037816,1009,2025,spring,math,249.98,0
2037817,1014,2025,spring,math,306.57,1
2037818,1060,2025,spring,math,306.77,0
2037819,1022,2025,spring,math,287.24,1
2037820,1085,2025,spring,math,253.2,0
2037821,1004,2025,spring,math,267.2,0
2037822,1081,2025,spring,math,260.44,1
2037823,1054,2025,spring,math,276.24,1
2037824,1069,2025,spring,math,298.61,0
2037825,1005,2025,spring,math,287.34,0
2037826,1049,2025,spring,math,279.24,1
2037827,1028,2025,spring,math,314.02,1
2037828,1012,2025,spring,math,304.04,1
2037829,1012,2025,spring,math,348.75,1
2037830,1053,2025,spring,math,251.34,0
2037831,1037,2025,spring,math,299.43,0
2037832,1072,2025,spring,math,325.78,1
2037833,1090,2025,spring,math,248.48,0
2037834,1075,2025,spring,math,338.06,1
2037835,1049,2025,spring,math,299.07,1
2037836,1020,2025,spring,math,274.46,1
2037837,1069,2025,spring,math,290.56,0
2037838,1064,2025,spring,math,219.77,0
2037839,1074,2025,spring,math,233.54,0
2037840,1081,2025,spring,math,260.09,0
2037841,1043,2025,spring,math,231.2,0
2037842,1003,2025,spring,math,277.08,0
2037843,1057,2025,spring,math,287.77,1
2037844,1004,2025,spring,math,260.26,0
2037845,1012,2025,spring,math,338.23,1
2037846,1075,2025,spring,math,293.49,0
2037847,1024,2025,spring,math,306.08,1
2037848,1001,2025,spring,math,266.11,0
2037849,1035,2025,spring,math,233.05,0
2037850,1015,2025,spring,math,285.91,0
2037851,1049,2025,spring,math,308.09,1
2037852,1071,2025,spring,math,275.19,1
2037853,1088,2025,spring,math,217.61,0
2037854,1076,2025,spring,math,267.44,0
2037855,1019,2025,spring,math,271.77,1
2037856,1058,2025,spring,math,231.03,0
2037857,1057,2025,spring,math,270.81,0
2037858,1062,2025,spring,math,294.83,1
2037859,1065,2025,spring,math,279.14,0
2037860,1055,2025,spring,math,223.44,0
2037861,1011,2025,spring,math,282.72,1
2037862,1033,2025,spring,math,309.79,0
2037863,1086,2025,spring,math,296.07,0
2037864,1069,2025,spring,math,293.06,0
2037865,1011,2025,spring,math,248.79,0
2037866,1033,2025,spring,math,243.61,0
2037867,1081,2025,spring,math,275.82,1
2037868,1078,2025,spring,math,327.16,1
2037869,1065,2025,spring,math,287.4,0
2037870,1085,2025,spring,math,274.09,1
2037871,1032,2025,spring,math,319.2,1
2037872,1040,2025,spring,math,272.59,0
2037873,1047,2025,spring,math,264.31,0
2037874,1069,2025,spring,math,286.69,0
2037875,1078,2025,spring,math,271.33,0
2037876,1008,2025,spring,math,255.27,0
2037877,1033,2025,spring,math,294.09,0
2037878,1008,2025,spring,math,260.53,0
2037879,1051,2025,spring,math,270.54,0
2037880,1002,2025,spring,math,256.02,1
2037881,1056,2025,spring,math,286.89,0
2037882,1004,2025,spring,math,223.84,0
2037883,1007,2025,spring,math,294.5,1
2037884,1073,2025,spring,math,244.79,0
2037885,1082,2025,spring,math,255.09,1
2037886,1033,2025,spring,math,286.94,0
2037887,1037,2025,spring,math,334.1,1
2037888,1064,2025,spring,math,257.14,0
2037889,1005,2025,spring,math,319.6,1
2037890,1081,2025,spring,math,300.36,1
2037891,1026,2025,spring,math,228.68,0
2037892,1090,2025,spring,math,351.73,1
2037893,1032,2025,spring,math,341.08,1
2037894,1063,2025,spring,math,262.93,0
2037895,1004,2025,spring,math,245.26,0
2037896,1038,2025,spring,math,296.67,1
2037897,1067,2025,spring,math,319.62,1
2037898,1026,2025,spring,math,262.72,0
2037899,1020,2025,spring,math,254.31,0
2037900,1004,2025,spring,math,284.85,0
2037901,1080,2025,spring,math,264.42,0
2037902,1085,2025,spring,math,309.65,1
2037903,1015,2025,spring,math,268.96,0
2037904,1047,2025,spring,math,278.71,0
2037905,1007,2025,spring,math,228.14,0
2037906,1061,2025,spring,math,259.97,0
2037907,1088,2025,spring,math,273.04,1
2037908,1075,2025,spring,math,319.41,1
2037909,1031,2025,spring,math,304.12,0
2037910,1066,2025,spring,math,309.98,1
2037911,1005,2025,spring,math,287.58,0
2037912,1089,2025,spring,math,294.02,1
2037913,1003,2025,spring,math,249.16,0
2037914,1015,2025,spring,math,249.69,0
2037915,1066,2025,spring,math,283.53,0
2037916,1008,2025,spring,math,272.29,1
2037917,1033,2025,spring,math,295.56,0
2037918,1060,2025,spring,math,278.74,0
2037919,1007,2025,spring,math,255.56,0
2037920,1060,2025,spring,math,288.83,0
2037921,1027,2025,spring,math,258.24,0
2037922,1053,2025,spring,math,228.74,0
2037923,1040,2025,spring,math,310.55,0
2037924,1075,2025,spring,math,313.9,1
2037925,1059,2025,spring,math,293.78,1
2037926,1069,2025,spring,math,319.54,1
2037927,1069,2025,spring,math,264.93,0
2037928,1074,2025,spring,math,266.65,1
2037929,1031,2025,spring,math,284.51,0
2037930,1038,2025,spring,math,322.74,1
2037931,1079,2025,spring,math,264.27,0
2037932,1018,2025,spring,math,254.54,0
2037933,1028,2025,spring,math,318.73,1
2037934,1059,2025,spring,math,251.51,0
2037935,1028,2025,spring,math,273.89,0
2037936,1030,2025,spring,math,288.98,1
2037937,1024,2025,spring,math,317.78,1
2037938,1040,2025,spring,math,304.74,0
2037939,1005,2025,spring,math,286.58,0
2037940,1015,2025,spring,math,313.87,1
2037941,1059,2025,spring,math,306.45,1
2037942,1072,2025,spring,math,314.4,1
2037943,1033,2025,spring,math,290.24,0
2037944,1034,2025,spring,math,279.08,0
2037945,1071,2025,spring,math,273.44,0
2037946,1069,2025,spring,math,314.81,1
2037947,1090,2025,spring,math,340.69,1
2037948,1050,2025,spring,math,252.36,0
2037949,1072,2025,spring,math,345.93,1
2037950,1024,2025,spring,math,331.55,1
2037951,1003,2025,spring,math,271.41,0
2037952,1004,2025,spring,math,282.21,1
2037953,1024,2025,spring,math,305.08,0
2037954,1033,2025,spring,math,306.26,0
2037955,1069,2025,spring,math,277.5,0
2037956,1049,2025,spring,math,272.17,0
2037957,1010,2025,spring,math,264.8,1
2037958,1068,2025,spring,math,275.79,1
2037959,1057,2025,spring,math,304.17,1
2037960,1057,2025,spring,math,285.47,1
2037961,1033,2025,spring,math,318.09,1
2037962,1060,2025,spring,math,297.27,0
2037963,1032,2025,spring,math,344.24,1
2037964,1041,2025,spring,math,265.16,0
2037965,1059,2025,spring,math,268.95,0
2037966,1047,2025,spring,math,257.61,0
2037967,1080,2025,spring,math,301.45,1
2037968,1047,2025,spring,math,338.11,1
2037969,1024,2025,spring,math,340.74,1
2037970,1050,2025,spring,math,250.01,0
2037971,1015,2025,spring,math,294.38,1
2037972,1016,2025,spring,math,280.0,0
2037973,1049,2025,spring,math,317.6,1
2037974,1056,2025,spring,math,301.36,0
2037975,1064,2025,spring,math,232.27,0
2037976,1049,2025,spring,math,291.81,1
2037977,1060,2025,spring,math,317.73,1
2037978,1067,2025,spring,math,300.86,0
2037979,1072,2025,spring,math,324.54,1
2037980,1017,2025,spring,math,309.93,1
2037981,1075,2025,spring,math,314.9,1
2037982,1008,2025,spring,math,286.64,1
2037983,1004,2025,spring,math,303.88,1
2037984,1078,2025,spring,math,323.06,1
2037985,1041,2025,spring,math,257.77,0
2037986,1066,2025,spring,math,307.26,1
2037987,1078,2025,spring,math,313.66,1
2037988,1053,2025,spring,math,231.39,0
2037989,1039,2025,spring,math,261.09,0
2037990,1031,2025,spring,math,290.19,0
2037991,1025,2025,spring,math,265.48,1
2037992,1015,2025,spring,math,260.54,0
2037993,1080,2025,spring,math,278.5,0
2037994,1047,2025,spring,math,280.29,0
2037995,1009,2025,spring,math,268.25,1
2037996,1031,2025,spring,math,362.02,1
2037997,1072,2025,spring,math,294.98,1
2037998,1072,2025,spring,math,322.46,1
2037999,1004,2025,spring,math,282.18,1
2038000,1089,2025,spring,math,234.37,0
2038001,1034,2025,spring,math,267.91,0
2038002,1045,2025,spring,math,253.15,0
2038003,1090,2025,spring,math,247.16,0
2038004,1078,2025,spring,math,332.54,1
2038005,1015,2025,spring,math,290.09,1
2038006,1078,2025,spring,math,277.21,0
2038007,1010,2025,spring,math,265.71,1
2038008,1056,2025,spring,math,289.56,0
2038009,1030,2025,spring,math,209.5,0
2038010,1071,2025,spring,math,328.65,1
2038011,1064,2025,spring,math,207.03,0
2038012,1003,2025,spring,math,235.66,0
2038013,1083,2025,spring,math,254.64,0
2038014,1048,2025,spring,math,250.99,0
2038015,1024,2025,spring,math,321.41,1
2038016,1003,2025,spring,math,257.14,0
2038017,1081,2025,spring,math,281.06,1
2038018,1080,2025,spring,math,283.42,0
2038019,1021,2025,spring,math,269.81,1
2038020,1081,2025,spring,math,284.79,1
2038021,1073,2025,spring,math,262.83,1
2038022,1013,2025,spring,math,233.92,0
2038023,1028,2025,spring,math,290.65,0
2038024,1047,2025,spring,math,293.97,0
2038025,1017,2025,spring,math,332.56,1
2038026,1027,2025,spring,math,243.8,0
2038027,1017,2025,spring,math,295.66,1
2038028,1015,2025,spring,math,282.38,0
2038029,1017,2025,spring,math,275.47,1
2038030,1012,2025,spring,math,326.01,1
2038031,1065,2025,spring,math,246.72,0
2038032,1059,2025,spring,math,281.58,1
2038033,1005,2025,spring,math,333.39,1
2038034,1028,2025,spring,math,339.41,1
2038035,1087,2025,spring,math,294.93,1
2038036,1046,2025,spring,math,245.07,0
2038037,1014,2025,spring,math,320.51,1
2038038,1069,2025,spring,math,290.73,0
2038039,1065,2025,spring,math,259.96,0
2038040,1072,2025,spring,math,331.08,1
2038041,1051,2025,spring,math,266.86,0
2038042,1003,2025,spring,math,283.62,0
2038043,1066,2025,spring,math,283.56,0
2038044,1007,2025,spring,math,292.52,1
2038045,1013,2025,spring,math,283.79,1
2038046,1056,2025,spring,math,309.78,1
2038047,1005,2025,spring,math,337.94,1
2038048,1079,2025,spring,math,267.16,0
2038049,1054,2025,spring,math,244.48,0
2038050,1060,2025,spring,math,294.74,0
2038051,1013,2025,spring,math,228.85,0
2038052,1025,2025,spring,math,249.27,0
2038053,1028,2025,spring,math,304.02,1
2038054,1044,2025,spring,math,249.23,0
2038055,1014,2025,spring,math,309.86,1
2038056,1006,2025,spring,math,265.34,1
2038057,1075,2025,spring,math,332.78,1
2038058,1086,2025,spring,math,301.89,0
2038059,1072,2025,spring,math,302.0,1
2038060,1077,2025,spring,math,296.0,1
2038061,1032,2025,spring,math,330.71,1
2038062,1042,2025,spring,math,243.97,0
2038063,1076,2025,spring,math,240.35,0
2038064,1078,2025,spring,math,313.62,1
2038065,1032,2025,spring,math,322.58,1
2038066,1070,2025,spring,math,269.21,1
2038067,1063,2025,spring,math,280.49,0
2038068,1041,2025,spring,math,273.98,0
2038069,1025,2025,spring,math,266.04,1
2038070,1056,2025,spring,math,294.79,1
2038071,1078,2025,spring,math,283.87,0
2038072,1068,2025,spring,math,281.31,1
2038073,1040,2025,spring,math,283.28,0
2038074,1026,2025,spring,math,224.45,0
2038075,1013,2025,spring,math,244.15,0
2038076,1007,2025,spring,math,281.17,0
2038077,1006,2025,spring,math,254.26,0
2038078,1015,2025,spring,math,268.43,0
2038079,1012,2025,spring,math,312.37,1
2038080,1039,2025,spring,math,248.74,0
2038081,1065,2025,spring,math,224.49,0
2038082,1082,2025,spring,math,246.57,0
2038083,1054,2025,spring,math,255.34,0
2038084,1067,2025,spring,math,323.8,1
2038085,1056,2025,spring,math,307.23,1
2038086,1005,2025,spring,math,295.41,0
2038087,1049,2025,spring,math,301.14,1
2038088,1059,2025,spring,math,292.61,1
2038089,1051,2025,spring,math,274.28,0
2038090,1072,2025,spring,math,293.17,0
2038091,1031,2025,spring,math,296.9,0
2038092,1048,2025,spring,math,260.32,1
2038093,1077,2025,spring,math,292.45,1
2038094,1040,2025,spring,math,296.46,0
2038095,1013,2025,spring,math,244.64,0
2038096,1026,2025,spring,math,245.61,0
2038097,1088,2025,spring,math,255.04,1
2038098,1041,2025,spring,math,261.69,0
2038099,1037,2025,spring,math,320.84,1
2038100,1046,2025,spring,math,284.29,1
2038101,1017,2025,spring,math,273.68,0
2038102,1062,2025,spring,math,260.43,0
2038103,1037,2025,spring,math,310.65,1
2038104,1070,2025,spring,math,267.05,1
2038105,1060,2025,spring,math,301.0,0
2038106,1063,2025,spring,math,289.55,1
2038107,1067,2025,spring,math,336.6,1
2038108,1080,2025,spring,math,278.93,0
2038109,1058,2025,spring,math,258.73,0
2038110,1060,2025,spring,math,291.8,0
2038111,1041,2025,spring,math,266.53,0
2038112,1076,2025,spring,math,252.06,0
2038113,1078,2025,spring,math,307.6,1
2038114,1075,2025,spring,math,293.2,0
2038115,1061,2025,spring,math,246.61,0
2038116,1047,2025,spring,math,329.7,1
2038117,1041,2025,spring,math,260.4,0
2038118,1073,2025,spring,math,215.72,0
2038119,1056,2025,spring,math,277.74,0
2038120,1009,2025,spring,math,228.67,0
2038121,1027,2025,spring,math,230.07,0
2038122,1031,2025,spring,math,313.19,1
2038123,1049,2025,spring,math,316.49,1
2038124,1080,2025,spring,math,275.93,1
2038125,1034,2025,spring,math,242.79,0
2038126,1084,2025,spring,math,273.87,1
2038127,1067,2025,spring,math,306.87,1
2038128,1044,2025,spring,math,299.64,1
2038129,1087,2025,spring,math,303.38,1
2038130,1081,2025,spring,math,260.26,0
2038131,1075,2025,spring,math,325.06,1
2038132,1031,2025,spring,math,328.88,1
2038133,1059,2025,spring,math,285.44,0
2038134,1005,2025,spring,math,336.47,1
2038135,1078,2025,spring,math,273.83,0
2038136,1070,2025,spring,math,261.65,0
2038137,1045,2025,spring,math,270.76,1
2038138,1047,2025,spring,math,341.0,1
2038139,1085,2025,spring,math,227.92,0
2038140,1062,2025,spring,math,257.69,0
2038141,1005,2025,spring,math,296.79,0
2038142,1090,2025,spring,math,337.52,1
2038143,1060,2025,spring,math,298.76,1
2038144,1024,2025,spring,math,301.88,1
2038145,1016,2025,spring,math,290.83,1
2038146,1042,2025,spring,math,256.47,0
2038147,1032,2025,spring,math,308.59,1
2038148,1067,2025,spring,math,305.1,1
2038149,1015,2025,spring,math,257.09,0
2038150,1019,2025,spring,math,249.93,0
2038151,1031,2025,spring,math,299.54,0
2038152,1047,2025,spring,math,295.64,0
2038153,1005,2025,spring,math,279.69,0
2038154,1019,2025,spring,math,285.84,1
2038155,1069,2025,spring,math,306.41,1
2038156,1013,2025,spring,math,242.13,0
2038157,1055,2025,spring,math,262.61,0
2038158,1015,2025,spring,math,259.71,0
2038159,1018,2025,spring,math,296.13,1
2038160,1060,2025,spring,math,286.26,0
2038161,1066,2025,spring,math,272.39,0
2038162,1037,2025,spring,math,271.43,0
2038163,1079,2025,spring,math,237.1,0
2038164,1088,2025,spring,math,272.96,1
2038165,1004,2025,spring,math,277.99,0
2038166,1089,2025,spring,math,262.75,1
2038167,1081,2025,spring,math,262.7,0
2038168,1071,2025,spring,math,319.65,1
2038169,1028,2025,spring,math,284.24,0
2038170,1024,2025,spring,math,344.1,1
2038171,1090,2025,spring,math,313.89,1
2038172,1009,2025,spring,math,227.8,0
2038173,1019,2025,spring,math,246.3,0
2038174,1052,2025,spring,math,240.0,0
2038175,1003,2025,spring,math,293.34,1
2038176,1017,2025,spring,math,269.44,0
2038177,1005,2025,spring,math,317.72,1
2038178,1068,2025,spring,math,228.46,0
2038179,1069,2025,spring,math,276.87,0
2038180,1062,2025,spring,math,245.25,0
2038181,1001,2025,spring,math,228.83,0
2038182,1048,2025,spring,math,276.79,1
2038183,1085,2025,spring,math,262.39,1
2038184,1047,2025,spring,math,310.06,1
2038185,1018,2025,spring,math,321.0,1
2038186,1032,2025,spring,math,298.99,0
2038187,1043,2025,spring,math,243.81,0
2038188,1072,2025,spring,math,344.27,1
2038189,1061,2025,spring,math,289.58,1
2038190,1025,2025,spring,math,243.16,0
2038191,1051,2025,spring,math,247.36,0
2038192,1064,2025,spring,math,217.16,0
2038193,1005,2025,spring,math,291.51,0
2038194,1075,2025,spring,math,320.81,1
2038195,1060,2025,spring,math,333.23,1
2038196,1069,2025,spring,math,289.5,0
2038197,1068,2025,spring,math,260.29,0
2038198,1090,2025,spring,math,310.11,1
2038199,1031,2025,spring,math,335.55,1
2038200,1023,2025,spring,math,254.72,0
2038201,1089,2025,spring,math,292.88,1
2038202,1086,2025,spring,math,335.07,1
2038203,1055,2025,spring,math,254.26,0
2038204,1063,2025,spring,math,261.78,0
2038205,1047,2025,spring,math,294.58,0
2038206,1055,2025,spring,math,247.21,0
2038207,1024,2025,spring,math,280.0,0
2038208,1002,2025,spring,math,241.62,0
2038209,1054,2025,spring,math,241.79,0
2038210,1027,2025,spring,math,236.54,0
2038211,1040,2025,spring,math,258.79,0
2038212,1090,2025,spring,math,232.53,0
2038213,1023,2025,spring,math,218.08,0
2038214,1004,2025,spring,math,269.95,0
2038215,1016,2025,spring,math,281.14,0
2038216,1003,2025,spring,math,222.55,0
2038217,1021,2025,spring,math,300.91,1
2038218,1045,2025,spring,math,256.87,0
2038219,1051,2025,spring,math,289.03,1
2038220,1010,2025,spring,math,254.58,0
2038221,1084,2025,spring,math,267.23,1
2038222,1031,2025,spring,math,322.85,1
2038223,1085,2025,spring,math,250.95,0
2038224,1051,2025,spring,math,332.54,1
2038225,1046,2025,spring,math,246.18,0
2038226,1048,2025,spring,math,264.06,1
2038227,1014,2025,spring,math,308.44,1
2038228,1090,2025,spring,math,323.14,1
2038229,1072,2025,spring,math,313.99,1
2038230,1037,2025,spring,math,305.99,0
2038231,1090,2025,spring,math,291.91,0
2038232,1001,2025,spring,math,282.65,1
2038233,1010,2025,spring,math,245.71,0
2038234,1032,2025,spring,math,313.53,1
2038235,1052,2025,spring,math,266.25,1
2038236,1058,2025,spring,math,213.63,0
2038237,1089,2025,spring,math,269.7,1
2038238,1034,2025,spring,math,289.65,1
2038239,1059,2025,spring,math,300.77,1
2038240,1076,2025,spring,math,252.83,0
2038241,1056,2025,spring,math,290.73,0
2038242,1030,2025,spring,math,269.01,1
2038243,1057,2025,spring,math,264.2,0
2038244,1024,2025,spring,math,318.55,1
2038245,1066,2025,spring,math,243.86,0
2038246,1011,2025,spring,math,239.33,0
2038247,1049,2025,spring,math,274.56,1
2038248,1087,2025,spring,math,304.04,1
2038249,1081,2025,spring,math,280.01,1
2038250,1065,2025,spring,math,282.43,0
2038251,1083,2025,spring,math,230.01,0
2038252,1084,2025,spring,math,245.53,0
2038253,1016,2025,spring,math,270.41,0
2038254,1072,2025,spring,math,352.99,1
2038255,1079,2025,spring,math,291.11,1
2038256,1049,2025,spring,math,285.32,0
2038257,1034,2025,spring,math,271.33,0
2038258,1082,2025,spring,math,260.36,1
2038259,1059,2025,spring,math,257.3,0
2038260,1005,2025,spring,math,281.84,0
2038261,1057,2025,spring,math,292.85,1
2038262,1042,2025,spring,math,292.94,1
2038263,1014,2025,spring,math,319.48,1
2038264,1039,2025,spring,math,244.44,0
2038265,1066,2025,spring,math,281.0,0
2038266,1049,2025,spring,math,300.52,1
2038267,1084,2025,spring,math,222.53,0
2038268,1079,2025,spring,math,271.97,0
2038269,1016,2025,spring,math,288.51,1
2038270,1026,2025,spring,math,260.19,0
2038271,1086,2025,spring,math,348.71,1
2038272,1063,2025,spring,math,262.69,0
2038273,1055,2025,spring,math,281.92,1
2038274,1073,2025,spring,math,267.91,1
2038275,1012,2025,spring,math,322.44,1
2038276,1010,2025,spring,math,229.25,0
2038277,1086,2025,spring,math,298.22,0
2038278,1007,2025,spring,math,273.35,0
2038279,1089,2025,spring,math,205.36,0
2038280,1014,2025,spring,math,309.46,0
2038281,1031,2025,spring,math,302.96,1
2038282,1019,2025,spring,math,264.95,1
2038283,1061,2025,spring,math,258.38,0
2038284,1008,2025,spring,math,285.98,1
2038285,1023,2025,spring,math,251.31,0
2038286,1079,2025,spring,math,265.56,0
2038287,1032,2025,spring,math,283.82,0
2038288,1049,2025,spring,math,236.6,0
2038289,1026,2025,spring,math,248.21,0
2038290,1032,2025,spring,math,314.07,1
2038291,1034,2025,spring,math,244.12,0
2038292,1072,2025,spring,math,314.62,1
2038293,1049,2025,spring,math,298.21,1
2038294,1037,2025,spring,math,269.43,0
2038295,1012,2025,spring,math,340.91,1
2038296,1048,2025,spring,math,258.03,0
2038297,1056,2025,spring,math,290.79,0
2038298,1071,2025,spring,math,281.98,1
2038299,1049,2025,spring,math,253.3,0
2038300,1024,2025,spring,math,279.62,0
2038301,1081,2025,spring,math,289.32,1
2038302,1042,2025,spring,math,291.43,1
2038303,1042,2025,spring,math,298.89,1
2038304,1010,2025,spring,math,233.18,0
2038305,1089,2025,spring,math,281.03,1
2038306,1032,2025,spring,math,311.26,1
2038307,1032,2025,spring,math,337.95,1
2038308,1033,2025,spring,math,325.9,1
2038309,1032,2025,spring,math,298.33,1
2038310,1075,2025,spring,math,322.33,1
2038311,1061,2025,spring,math,248.26,0
2038312,1063,2025,spring,math,264.91,0
2038313,1074,2025,spring,math,222.55,0
2038314,1045,2025,spring,math,268.17,1
2038315,1033,2025,spring,math,306.6,1
2038316,1041,2025,spring,math,225.16,0
2038317,1061,2025,spring,math,252.29,0
2038318,1051,2025,spring,math,233.74,0
2038319,1089,2025,spring,math,262.04,1
2038320,1063,2025,spring,math,268.82,0
2038321,1079,2025,spring,math,275.74,0
2038322,1065,2025,spring,math,270.72,0
2038323,1080,2025,spring,math,288.0,1
2038324,1085,2025,spring,math,259.06,0
2038325,1049,2025,spring,math,300.77,1
2038326,1071,2025,spring,math,296.37,1
2038327,1062,2025,spring,math,296.3,1
2038328,1072,2025,spring,math,293.89,0
2038329,1020,2025,spring,math,261.39,1
2038330,1052,2025,spring,math,269.04,1
2038331,1062,2025,spring,math,267.6,0
2038332,1048,2025,spring,math,226.27,0
2038333,1049,2025,spring,math,296.12,1
2038334,1004,2025,spring,math,273.69,0
2038335,1073,2025,spring,math,253.33,0
2038336,1038,2025,spring,math,264.99,0
2038337,1072,2025,spring,math,339.56,1
2038338,1033,2025,spring,math,303.74,0
2038339,1077,2025,spring,math,227.43,0
2038340,1073,2025,spring,math,279.05,1
2038341,1036,2025,spring,math,260.44,0
2038342,1056,2025,spring,math,265.25,0
2038343,1063,2025,spring,math,287.01,0
2038344,1005,2025,spring,math,336.32,1
2038345,1077,2025,spring,math,227.68,0
2038346,1048,2025,spring,math,274.73,1
2038347,1073,2025,spring,math,261.41,0
2038348,1033,2025,spring,math,307.1,0
2038349,1005,2025,spring,math,315.29,1
2038350,1029,2025,spring,math,302.38,1
2038351,1086,2025,spring,math,324.03,1
2038352,1005,2025,spring,math,338.82,1
2038353,1062,2025,spring,math,306.18,1
2038354,1086,2025,spring,math,292.1,0
2038355,1008,2025,spring,math,261.06,1
2038356,1003,2025,spring,math,256.47,0
2038357,1035,2025,spring,math,235.02,0
2038358,1072,2025,spring,math,330.67,1
2038359,1014,2025,spring,math,321.63,1
2038360,1066,2025,spring,math,282.98,1
2038361,1043,2025,spring,math,227.82,0
2038362,1063,2025,spring,math,260.6,0
2038363,1004,2025,spring,math,245.44,0
2038364,1007,2025,spring,math,270.51,0
2038365,1012,2025,spring,math,311.4,0
2038366,1004,2025,spring,math,288.8,1
2038367,1039,2025,spring,math,231.13,0
2038368,1068,2025,spring,math,238.76,0
2038369,1032,2025,spring,math,317.33,1
2038370,1072,2025,spring,math,335.15,1
2038371,1084,2025,spring,math,226.32,0
2038372,1072,2025,spring,math,331.72,1
2038373,1073,2025,spring,math,235.69,0
2038374,1025,2025,spring,math,244.21,0
2038375,1087,2025,spring,math,295.9,1
2038376,1033,2025,spring,math,317.17,1
2038377,1032,2025,spring,math,283.42,0
2038378,1072,2025,spring,math,321.68,1
2038379,1075,2025,spring,math,306.59,0
2038380,1040,2025,spring,math,285.66,0
2038381,1069,2025,spring,math,315.12,1
2038382,1036,2025,spring,math,248.76,0
2038383,1013,2025,spring,math,243.41,0
2038384,1064,2025,spring,math,223.11,0
2038385,1033,2025,spring,math,320.91,1
2038386,1001,2025,spring,math,301.89,1
2038387,1046,2025,spring,math,232.37,0
2038388,1033,2025,spring,math,278.89,0
2038389,1032,2025,spring,math,336.7,1
2038390,1086,2025,spring,math,321.13,1
2038391,1006,2025,spring,math,254.11,0
2038392,1083,2025,spring,math,223.2,0
2038393,1086,2025,spring,math,280.29,0
2038394,1012,2025,spring,math,322.0,1
2038395,1051,2025,spring,math,279.26,0
2038396,1078,2025,spring,math,294.89,1
2038397,1037,2025,spring,math,295.55,1
2038398,1067,2025,spring,math,301.55,1
2038399,1036,2025,spring,math,297.63,1
2038400,1070,2025,spring,math,285.89,1
2038401,1035,2025,spring,math,248.98,0
2038402,1072,2025,spring,math,315.21,1
2038403,1013,2025,spring,math,283.0,1
2038404,1090,2025,spring,math,311.49,0
2038405,1040,2025,spring,math,267.58,0
2038406,1087,2025,spring,math,304.86,1
2038407,1047,2025,spring,math,300.83,1
2038408,1078,2025,spring,math,358.82,1
2038409,1051,2025,spring,math,290.71,1
2038410,1005,2025,spring,math,296.14,1
2038411,1050,2025,spring,math,254.65,0
2038412,1089,2025,spring,math,271.71,1
2038413,1077,2025,spring,math,280.89,0
2038414,1016,2025,spring,math,315.98,1
2038415,1017,2025,spring,math,266.12,0
2038416,1082,2025,spring,math,262.83,0
2038417,1033,2025,spring,math,306.52,1
2038418,1010,2025,spring,math,254.96,0
2038419,1003,2025,spring,math,264.97,0
2038420,1033,2025,spring,math,307.67,1
2038421,1028,2025,spring,math,252.34,0
2038422,1057,2025,spring,math,270.04,0
2038423,1047,2025,spring,math,288.58,0
2038424,1037,2025,spring,math,335.52,1
2038425,1002,2025,spring,math,206.93,0
2038426,1002,2025,spring,math,263.82,1
2038427,1033,2025,spring,math,296.22,0
2038428,1010,2025,spring,math,239.94,0
2038429,1085,2025,spring,math,277.76,1
2038430,1039,2025,spring,math,215.54,0
2038431,1057,2025,spring,math,238.9,0
2038432,1002,2025,spring,math,244.75,0
2038433,1037,2025,spring,math,240.52,0
2038434,1075,2025,spring,math,323.5,1
2038435,1090,2025,spring,math,297.61,1
2038436,1073,2025,spring,math,289.17,1
2038437,1086,2025,spring,math,277.57,0
2038438,1069,2025,spring,math,266.17,0
2038439,1020,2025,spring,math,246.49,0
2038440,1040,2025,spring,math,322.57,1
2038441,1073,2025,spring,math,271.68,1
2038442,1033,2025,spring,math,313.05,1
2038443,1031,2025,spring,math,276.75,0
2038444,1052,2025,spring,math,296.9,1
2038445,1066,2025,spring,math,265.68,0
2038446,1072,2025,spring,math,321.03,1
2038447,1078,2025,spring,math,349.61,1
2038448,1040,2025,spring,math,309.24,1
2038449,1069,2025,spring,math,285.51,0
2038450,1017,2025,spring,math,261.95,0
2038451,1029,2025,spring,math,287.72,1
2038452,1062,2025,spring,math,272.63,0
2038453,1036,2025,spring,math,250.54,0
2038454,1056,2025,spring,math,275.33,0
2038455,1021,2025,spring,math,250.14,0
2038456,1019,2025,spring,math,218.66,0
2038457,1037,2025,spring,math,308.42,1
2038458,1032,2025,spring,math,290.25,0
2038459,1047,2025,spring,math,272.96,0
2038460,1052,2025,spring,math,293.68,1
