student_id,birth_year,grade_level,gender,race_ethnicity,frpl_flag,ell_flag,iep_flag
2034585,2009,11,M,White,0,0,0
2034586,2010,3,F,Black,0,0,0
2034587,2008,8,M,White,1,0,0
2034588,2014,3,M,Multi,0,0,0
2034589,2012,10,M,White,1,1,0
2034590,2014,11,F,Hispanic,1,0,0
2034591,2014,7,M,Asian,0,0,0
2034592,2011,3,F,Multi,0,0,1
2034593,2014,10,M,White,1,0,0
2034594,2007,12,F,White,1,0,0
2034595,2013,9,M,White,1,0,0
2034596,2015,12,M,White,1,0,0
2034597,2009,12,F,Multi,1,0,0
2034598,2015,8,M,Asian,1,1,0
2034599,2014,12,M,Hispanic,1,0,0
2034600,2012,11,F,White,0,0,0
2034601,2011,10,M,Black,1,0,0
2034602,2007,3,M,White,0,0,0
2034603,2009,10,M,Black,0,0,0
2034604,2014,10,M,White,1,0,0
2034605,2014,10,M,White,0,0,0
2034606,2013,8,M,Black,1,0,0
2034607,2010,10,F,Multi,0,1,0
2034608,2015,9,F,Black,0,0,0
2034609,2010,4,M,White,0,0,0
2034610,2015,12,M,White,1,0,1
2034611,2014,3,M,Hispanic,1,1,1
2034612,2013,4,F,White,0,0,0
2034613,2014,4,M,Black,0,0,0
2034614,2008,6,M,White,0,0,0
2034615,2009,3,M,White,0,0,0
2034616,2008,9,M,Hispanic,0,0,0
2034617,2007,7,M,Multi,0,1,0
2034618,2011,4,M,Hispanic,0,0,0
2034619,2009,12,F,Black,0,0,0
2034620,2011,12,F,Black,1,1,0
2034621,2010,10,M,Hispanic,0,0,0
2034622,2013,4,M,White,0,0,1
2034623,2009,8,F,White,1,0,0
2034624,2012,6,F,Black,0,0,0
2034625,2011,4,F,White,0,0,0
2034626,2007,10,F,Asian,1,0,0
2034627,2007,6,M,White,1,0,1
2034628,2014,11,M,White,0,0,0
2034629,2013,3,F,White,1,0,0
2034630,2012,10,M,Black,0,0,0
2034631,2008,9,M,Black,0,0,0
2034632,2011,11,M,White,0,0,0
2034633,2008,12,F,White,0,0,0
2034634,2008,7,F,Asian,1,0,0
2034635,2008,9,F,White,0,0,1
2034636,2014,6,F,White,0,0,1
2034637,2012,11,F,Black,1,0,0
2034638,2009,8,M,Other,1,0,0
2034639,2011,9,F,Other,1,0,0
2034640,2011,4,F,Multi,0,0,0
2034641,2009,10,F,Hispanic,0,0,0
2034642,2010,8,F,White,0,0,0
2034643,2011,4,F,Other,0,0,0
2034644,2011,8,F,Other,1,0,1
2034645,2013,5,F,Asian,0,0,0
2034646,2012,6,M,Hispanic,0,0,0
2034647,2008,9,F,White,0,0,1
2034648,2011,4,M,White,0,0,0
2034649,2014,12,M,Black,1,0,1
2034650,2014,3,F,Black,1,0,0
2034651,2007,5,M,Hispanic,0,0,0
2034652,2015,6,F,White,1,0,1
2034653,2007,8,M,White,1,0,0
2034654,2014,8,M,White,0,0,0
2034655,2009,8,M,White,0,0,0
2034656,2013,12,M,Asian,1,0,0
2034657,2007,12,F,White,1,0,0
2034658,2014,4,M,Hispanic,1,0,0
2034659,2013,5,F,White,0,0,0
2034660,2011,3,F,Hispanic,1,0,0
2034661,2009,12,F,White,0,0,0
2034662,2009,5,M,White,0,0,0
2034663,2014,12,F,Black,0,0,1
2034664,2012,7,M,White,1,0,0
2034665,2008,5,M,White,1,0,0
2034666,2010,8,M,White,1,1,0
2034667,2013,4,F,White,0,0,1
2034668,2011,6,F,Hispanic,1,1,0
2034669,2010,3,M,White,1,0,0
2034670,2013,12,M,Multi,0,0,0
2034671,2011,5,M,White,0,0,0
2034672,2007,5,F,Hispanic,1,0,0
2034673,2013,5,M,Black,0,0,0
2034674,2007,5,M,White,1,0,0
2034675,2014,7,F,White,0,0,0
2034676,2015,5,M,Asian,0,0,0
2034677,2008,12,F,Black,0,0,0
2034678,2010,12,M,White,0,0,0
2034679,2015,5,F,White,0,0,0
2034680,2015,7,M,Hispanic,0,1,0
2034681,2013,10,F,Multi,1,0,0
2034682,2012,6,M,White,0,0,0
2034683,2014,4,F,Black,0,0,0
2034684,2014,3,M,Hispanic,0,0,0
2034685,2007,9,F,Black,1,0,1
2034686,2009,6,M,White,1,0,0
2034687,2009,12,M,White,1,0,0
2034688,2015,11,M,Hispanic,0,0,1
2034689,2008,11,M,White,1,0,0
2034690,2014,11,F,White,1,0,1
2034691,2007,8,F,Asian,1,0,0
2034692,2013,12,M,White,1,0,0
2034693,2012,3,M,Hispanic,0,0,0
2034694,2011,4,X,White,1,0,0
2034695,2009,3,M,White,1,1,0
2034696,2009,3,M,Black,0,0,1
2034697,2007,11,M,Black,0,1,0
2034698,2014,4,M,White,0,0,0
2034699,2013,9,M,Hispanic,1,0,0
2034700,2014,3,M,Black,1,0,0
2034701,2014,7,M,Asian,1,1,0
2034702,2015,11,M,Black,0,0,1
2034703,2009,5,M,Hispanic,1,0,0
2034704,2014,5,M,White,0,1,0
2034705,2012,5,M,White,1,0,0
2034706,2013,11,M,Multi,1,0,0
2034707,2010,6,F,Other,0,0,0
2034708,2014,5,F,Black,0,0,0
2034709,2012,7,F,White,0,0,0
2034710,2015,4,M,Black,1,0,0
2034711,2015,5,M,White,0,1,0
2034712,2008,5,M,Hispanic,0,1,0
2034713,2012,9,F,White,1,0,0
2034714,2014,9,F,Hispanic,0,0,1
2034715,2010,7,F,Hispanic,1,0,0
2034716,2014,12,M,White,1,0,0
2034717,2009,11,F,Hispanic,0,1,0
2034718,2008,9,F,Asian,0,1,0
2034719,2012,9,M,White,1,0,1
2034720,2008,11,F,White,0,0,0
2034721,2008,8,M,White,1,0,1
2034722,2007,8,F,Black,0,0,1
2034723,2012,9,F,White,1,1,0
2034724,2009,12,F,White,0,0,0
2034725,2015,9,M,Black,0,1,0
2034726,2015,11,M,White,0,1,1
2034727,2014,7,F,White,1,0,0
2034728,2012,12,M,White,1,0,0
2034729,2008,8,F,White,0,0,0
2034730,2011,11,M,Hispanic,0,0,0
2034731,2014,5,M,Hispanic,0,0,0
2034732,2010,9,M,Hispanic,1,0,0
2034733,2010,10,M,Hispanic,0,0,0
2034734,2008,11,F,Multi,1,0,0
2034735,2013,7,M,Asian,0,0,0
2034736,2008,11,M,White,1,0,0
2034737,2008,8,F,White,1,1,1
2034738,2014,9,M,White,0,0,0
2034739,2009,10,M,White,1,0,0
2034740,2010,3,M,White,1,0,0
2034741,2013,3,F,Hispanic,0,0,0
2034742,2007,7,F,Hispanic,0,0,1
2034743,2008,6,F,Hispanic,0,0,0
2034744,2013,12,F,White,0,0,0
2034745,2012,7,F,Asian,1,0,0
2034746,2015,9,M,White,0,0,1
2034747,2009,5,M,White,0,0,0
2034748,2009,6,F,White,1,0,0
2034749,2013,12,X,Black,0,0,0
2034750,2007,11,M,White,0,0,0
2034751,2010,3,F,Hispanic,0,0,0
2034752,2007,6,F,Asian,0,0,0
2034753,2007,4,M,White,0,0,0
2034754,2014,6,F,White,0,1,0
2034755,2013,9,F,White,1,0,0
2034756,2012,8,M,White,0,0,0
2034757,2008,7,M,White,0,0,0
2034758,2009,9,F,Hispanic,0,0,0
2034759,2011,5,F,Black,0,1,0
2034760,2009,8,M,White,1,0,0
2034761,2012,3,F,White,0,0,0
2034762,2008,6,M,Black,0,0,0
2034763,2009,11,M,White,1,0,0
2034764,2011,8,M,White,1,0,0
2034765,2013,6,F,White,0,0,0
2034766,2015,6,M,Black,0,0,0
2034767,2014,11,M,White,0,0,0
2034768,2012,9,M,Black,0,0,0
2034769,2010,9,M,White,0,0,0
2034770,2008,8,F,Hispanic,0,0,1
2034771,2014,10,F,Asian,0,0,0
2034772,2008,4,M,White,0,0,0
2034773,2013,9,F,Hispanic,0,0,0
2034774,2010,9,M,White,1,0,0
2034775,2014,12,F,Hispanic,1,0,0
2034776,2010,12,F,White,1,0,1
2034777,2015,7,M,Other,1,0,0
2034778,2010,9,M,Black,1,0,0
2034779,2007,12,M,White,0,0,0
2034780,2008,3,F,Black,0,0,1
2034781,2007,3,M,Black,0,0,1
2034782,2010,8,F,White,1,0,0
2034783,2015,9,M,White,1,0,0
2034784,2014,4,F,Asian,1,0,1
2034785,2011,4,F,Black,0,0,0
2034786,2013,7,M,Asian,0,0,0
2034787,2015,3,F,Black,0,0,0
2034788,2007,4,F,Hispanic,0,0,0
2034789,2007,12,F,Black,0,0,0
2034790,2015,12,F,White,1,0,0
2034791,2010,12,M,Hispanic,1,0,0
2034792,2012,10,F,White,1,0,0
2034793,2015,12,F,Hispanic,0,0,0
2034794,2013,8,M,White,0,0,1
2034795,2015,5,F,White,1,0,1
2034796,2014,5,M,White,1,0,0
2034797,2015,10,M,White,1,0,0
2034798,2011,4,F,White,1,0,0
2034799,2013,9,M,White,1,0,0
2034800,2014,10,F,White,0,0,0
2034801,2010,7,F,White,0,0,0
2034802,2012,5,M,Hispanic,1,0,0
2034803,2007,7,F,Asian,0,0,1
2034804,2014,12,M,White,0,0,1
2034805,2011,6,M,White,0,0,0
2034806,2015,11,M,White,1,0,0
2034807,2008,4,M,White,1,0,0
2034808,2014,4,M,Black,0,0,1
2034809,2011,9,F,White,0,1,0
2034810,2015,12,F,Asian,0,0,1
2034811,2010,11,M,Black,0,0,0
2034812,2009,12,M,White,1,0,1
2034813,2007,7,M,White,1,0,0
2034814,2012,3,M,Multi,0,0,0
2034815,2007,5,M,Hispanic,1,0,0
2034816,2013,8,F,White,1,0,0
2034817,2013,12,F,Black,1,0,0
2034818,2014,5,F,Hispanic,1,0,0
2034819,2014,4,F,White,1,0,0
2034820,2012,9,M,White,1,0,0
2034821,2012,6,F,Black,1,1,0
2034822,2012,11,M,White,1,0,1
2034823,2011,7,M,Hispanic,0,0,0
2034824,2007,5,F,Black,0,0,0
2034825,2009,4,F,White,1,0,0
2034826,2015,3,F,White,0,0,0
2034827,2008,10,M,Black,0,0,0
2034828,2008,6,M,Hispanic,0,0,0
2034829,2011,9,F,Black,0,0,0
2034830,2014,4,M,Hispanic,1,0,0
2034831,2015,9,F,Asian,0,0,0
2034832,2008,10,F,Hispanic,0,0,0
2034833,2013,5,F,Hispanic,1,0,0
2034834,2009,5,F,White,0,0,0
2034835,2015,4,M,Black,0,1,0
2034836,2009,8,M,White,0,0,0
2034837,2009,9,M,Hispanic,0,1,0
2034838,2015,4,F,White,0,0,0
2034839,2010,10,F,Hispanic,0,0,0
2034840,2010,5,M,Black,1,1,1
2034841,2013,4,F,White,0,0,0
2034842,2007,10,F,White,0,1,1
2034843,2013,8,F,White,0,0,1
2034844,2011,11,F,Black,1,0,0
2034845,2007,12,F,White,0,0,0
2034846,2014,8,M,Hispanic,0,0,0
2034847,2010,7,F,Black,1,0,1
2034848,2015,8,F,White,0,0,0
2034849,2015,11,F,Hispanic,0,0,0
2034850,2012,3,M,White,0,0,1
2034851,2009,12,F,White,0,0,1
2034852,2008,8,M,Black,0,0,1
2034853,2012,10,M,Black,1,1,0
2034854,2013,8,F,Black,1,0,0
2034855,2008,5,M,Asian,1,0,0
2034856,2010,5,F,White,0,0,1
2034857,2009,9,F,Multi,0,0,0
2034858,2014,10,F,Hispanic,1,0,1
2034859,2010,6,M,Hispanic,1,0,0
2034860,2008,4,F,White,0,0,0
2034861,2011,8,M,White,0,0,0
2034862,2015,8,F,White,0,0,0
2034863,2009,6,F,White,0,0,0
2034864,2011,3,F,Black,1,0,0
2034865,2011,9,M,White,0,0,0
2034866,2007,11,M,Asian,0,0,0
2034867,2014,10,F,Black,0,1,0
2034868,2007,7,F,White,0,0,0
2034869,2013,9,M,Black,1,0,0
2034870,2015,12,F,Hispanic,0,0,1
2034871,2013,6,F,White,1,1,0
2034872,2007,7,F,White,1,0,0
2034873,2007,12,M,Hispanic,0,0,0
2034874,2009,10,M,Multi,1,0,0
2034875,2008,6,F,White,1,1,0
2034876,2012,8,F,White,1,1,0
2034877,2015,3,M,White,0,0,0
2034878,2014,3,M,Black,0,0,0
2034879,2013,12,M,Hispanic,0,0,0
2034880,2012,6,M,White,0,1,0
2034881,2008,5,F,Black,0,0,0
2034882,2011,8,M,White,1,0,0
2034883,2011,5,F,Hispanic,0,0,0
2034884,2010,10,F,Hispanic,0,0,0
2034885,2007,11,M,Asian,1,0,0
2034886,2010,3,M,Hispanic,0,1,0
2034887,2009,8,M,Hispanic,0,0,1
2034888,2008,8,F,Black,1,0,0
2034889,2010,9,M,Hispanic,1,0,0
2034890,2008,10,F,White,0,0,1
2034891,2009,8,F,Hispanic,0,0,1
2034892,2009,5,M,Black,1,0,0
2034893,2010,8,F,White,0,0,0
2034894,2015,6,F,White,0,0,0
2034895,2007,10,M,Black,1,0,0
2034896,2007,5,M,White,0,1,0
2034897,2007,5,M,White,1,0,0
2034898,2014,10,F,White,0,0,1
2034899,2013,8,M,White,0,0,0
2034900,2014,5,F,White,0,0,0
2034901,2007,11,M,White,1,0,1
2034902,2013,12,F,Black,1,0,0
2034903,2010,12,M,White,0,0,0
2034904,2007,11,F,Black,0,1,0
2034905,2014,3,M,Multi,0,0,0
2034906,2015,8,F,White,0,0,0
2034907,2015,12,M,Black,1,0,0
2034908,2015,12,M,White,0,0,0
2034909,2012,12,F,White,1,1,0
2034910,2013,6,F,White,1,0,0
2034911,2012,7,M,White,0,0,0
2034912,2011,3,F,Black,0,0,0
2034913,2013,10,M,Black,0,1,0
2034914,2011,9,M,White,0,0,0
2034915,2013,9,F,White,1,0,0
2034916,2013,11,F,Black,0,0,0
2034917,2015,7,F,Black,0,0,0
2034918,2015,12,M,White,0,0,0
2034919,2009,5,M,Black,1,0,0
2034920,2007,4,F,Asian,0,1,0
2034921,2013,8,M,White,0,0,0
2034922,2013,3,F,White,0,1,0
2034923,2007,5,F,White,0,0,0
2034924,2007,8,M,Asian,1,1,0
2034925,2012,8,F,Asian,0,0,0
2034926,2008,6,F,White,1,0,0
2034927,2014,11,M,Asian,1,0,0
2034928,2007,5,F,Asian,1,0,0
2034929,2015,6,F,Hispanic,0,0,0
2034930,2010,9,M,Hispanic,1,1,0
2034931,2015,4,F,White,1,0,0
2034932,2013,8,M,White,0,0,0
2034933,2010,8,F,Hispanic,0,0,0
2034934,2010,9,F,White,0,0,0
2034935,2013,10,F,White,0,0,0
2034936,2008,12,M,White,1,0,0
2034937,2014,8,F,Black,0,0,0
2034938,2012,11,F,Hispanic,0,0,0
2034939,2015,4,F,White,1,0,0
2034940,2007,4,M,Hispanic,0,0,0
2034941,2008,5,F,White,1,0,0
2034942,2009,3,F,White,0,0,0
2034943,2014,11,F,Black,0,0,0
2034944,2008,9,M,Black,1,0,0
2034945,2013,6,F,Hispanic,1,0,0
2034946,2010,3,F,White,1,0,0
2034947,2008,8,F,White,1,0,0
2034948,2013,5,F,White,1,0,0
2034949,2009,7,F,Hispanic,0,0,0
2034950,2014,12,F,White,1,0,1
2034951,2012,6,M,Hispanic,0,0,0
2034952,2009,6,F,White,1,0,0
2034953,2013,6,M,White,0,0,0
2034954,2011,10,F,White,0,0,0
2034955,2013,8,M,White,1,0,1
2034956,2013,9,M,White,0,0,0
2034957,2009,6,M,Asian,0,0,0
2034958,2011,4,M,Hispanic,0,0,0
2034959,2013,9,M,White,0,0,0
2034960,2009,10,M,White,1,1,0
2034961,2008,10,M,Hispanic,0,0,0
2034962,2007,10,F,Multi,0,1,0
2034963,2009,6,F,Asian,1,0,0
2034964,2014,3,F,White,1,0,0
2034965,2013,10,F,White,1,0,0
2034966,2013,12,F,Black,0,0,0
2034967,2011,6,F,White,0,1,0
2034968,2012,4,F,Black,0,0,0
2034969,2007,3,M,Asian,1,1,0
2034970,2008,7,M,White,0,0,0
2034971,2014,3,M,White,1,0,0
2034972,2012,7,M,White,0,0,0
2034973,2012,8,F,Black,1,0,0
2034974,2009,7,M,White,1,0,0
2034975,2011,4,M,Hispanic,1,0,0
2034976,2010,12,F,White,0,0,0
2034977,2009,9,M,White,1,0,0
2034978,2011,4,F,White,1,1,1
2034979,2009,6,M,Black,1,0,0
2034980,2010,11,F,White,0,0,0
2034981,2008,6,F,Black,0,1,0
2034982,2008,11,F,Multi,0,0,0
2034983,2010,7,F,Black,0,0,0
2034984,2012,4,F,Black,0,0,0
2034985,2008,3,F,Hispanic,0,0,0
2034986,2013,3,F,Multi,1,0,0
2034987,2014,9,M,White,0,0,0
2034988,2014,5,F,Black,0,0,0
2034989,2007,5,M,White,1,0,0
2034990,2007,3,F,Black,1,0,0
2034991,2012,8,M,White,0,0,0
2034992,2007,3,M,Black,1,0,0
2034993,2007,12,M,Multi,1,0,0
2034994,2008,11,M,White,0,0,0
2034995,2013,4,M,White,1,0,0
2034996,2013,3,M,Hispanic,1,0,0
2034997,2010,5,M,White,0,0,0
2034998,2010,5,M,Asian,0,0,0
2034999,2007,5,F,Asian,0,0,0
2035000,2013,3,M,Asian,1,0,1
2035001,2013,8,M,White,1,0,0
2035002,2015,4,F,Black,1,0,0
2035003,2010,6,F,Black,0,0,0
2035004,2007,8,F,White,1,0,1
2035005,2008,3,F,Hispanic,0,0,0
2035006,2011,12,M,Black,0,0,1
2035007,2012,10,F,Black,1,0,0
2035008,2008,11,F,White,0,0,0
2035009,2010,11,F,Asian,0,0,0
2035010,2013,4,M,Hispanic,1,0,0
2035011,2008,5,F,Multi,0,0,0
2035012,2011,11,F,Hispanic,1,0,0
2035013,2011,9,M,Hispanic,0,0,0
2035014,2010,11,F,White,1,1,0
2035015,2012,3,M,White,0,1,1
2035016,2013,5,F,White,1,1,0
2035017,2014,3,F,Black,0,0,0
2035018,2012,5,M,White,0,0,0
2035019,2012,10,M,Hispanic,0,0,0
2035020,2011,6,F,White,0,0,0
2035021,2007,12,M,White,1,0,0
2035022,2008,10,F,Black,1,0,0
2035023,2015,11,M,Hispanic,0,0,0
2035024,2010,12,M,Black,0,1,0
2035025,2015,8,M,White,0,0,0
2035026,2014,8,M,White,1,0,0
2035027,2013,9,M,White,1,0,0
2035028,2015,7,F,Hispanic,0,0,0
2035029,2011,12,M,White,0,0,0
2035030,2011,6,F,White,0,0,0
2035031,2010,7,F,White,0,0,0
2035032,2014,7,F,White,0,0,0
2035033,2014,6,M,White,1,0,0
2035034,2015,5,F,Hispanic,0,0,0
2035035,2010,10,F,Hispanic,0,0,0
2035036,2008,10,F,Black,0,0,1
2035037,2008,5,F,White,0,0,0
2035038,2013,8,M,White,1,0,0
2035039,2010,11,F,White,0,0,0
2035040,2011,6,M,Black,0,0,0
2035041,2012,12,M,Black,0,0,0
2035042,2011,10,F,White,1,0,0
2035043,2015,4,F,Asian,1,0,0
2035044,2014,10,M,White,0,1,0
2035045,2007,5,M,White,0,0,0
2035046,2012,4,M,Hispanic,1,0,0
2035047,2012,7,M,White,1,0,0
2035048,2013,6,F,White,0,0,0
2035049,2012,10,F,Hispanic,0,1,0
2035050,2007,9,F,Hispanic,1,0,0
2035051,2010,6,F,White,1,0,0
2035052,2015,10,M,Black,1,0,0
2035053,2013,4,F,Black,0,0,0
2035054,2015,3,F,Multi,1,0,0
2035055,2013,7,M,White,0,0,0
2035056,2008,4,M,White,0,1,0
2035057,2008,7,M,Hispanic,1,1,0
2035058,2015,10,M,Hispanic,1,1,1
2035059,2015,7,F,Hispanic,0,0,0
2035060,2015,10,F,Hispanic,0,0,0
2035061,2007,10,F,White,0,0,0
2035062,2010,5,M,White,0,0,0
2035063,2011,7,F,White,0,0,0
2035064,2012,6,F,Hispanic,0,0,0
2035065,2014,7,F,Black,0,0,0
2035066,2015,9,F,Hispanic,0,0,0
2035067,2009,8,F,Hispanic,0,0,1
2035068,2008,8,F,White,0,0,0
2035069,2013,10,M,Black,0,0,0
2035070,2015,10,F,White,0,0,0
2035071,2015,4,M,White,1,0,0
2035072,2014,5,M,White,0,0,0
2035073,2012,12,M,Hispanic,0,0,0
2035074,2011,7,M,Black,0,0,0
2035075,2013,10,F,White,0,0,1
2035076,2008,6,F,Black,0,0,0
2035077,2008,8,F,Hispanic,0,0,1
2035078,2013,11,F,White,1,0,0
2035079,2009,8,M,White,1,0,0
2035080,2010,6,F,White,1,0,0
2035081,2009,12,M,Hispanic,0,0,1
2035082,2012,10,M,White,0,0,1
2035083,2009,12,M,White,1,1,0
2035084,2008,7,M,Black,1,0,0
2035085,2013,11,F,White,1,0,0
2035086,2010,4,M,Hispanic,0,1,1
2035087,2007,11,M,White,0,0,0
2035088,2007,9,M,Black,1,1,0
2035089,2008,7,M,Hispanic,0,0,0
2035090,2012,4,F,Multi,1,0,0
2035091,2010,6,X,White,1,0,0
2035092,2009,4,M,White,0,0,0
2035093,2010,10,F,Black,0,0,1
2035094,2011,11,M,White,1,0,1
2035095,2009,4,M,White,0,0,0
2035096,2011,11,M,Hispanic,1,0,0
2035097,2011,6,F,Black,0,0,0
2035098,2015,6,F,White,0,0,0
2035099,2007,7,M,Hispanic,0,0,0
2035100,2012,6,F,White,1,1,0
2035101,2008,9,M,Hispanic,1,0,1
2035102,2014,9,M,Asian,0,0,0
2035103,2011,10,F,White,0,0,0
2035104,2011,9,M,White,0,0,0
2035105,2010,10,F,Black,0,0,1
2035106,2008,8,M,White,0,0,0
2035107,2013,9,F,White,1,0,0
2035108,2011,5,M,Hispanic,1,0,1
2035109,2007,4,M,White,0,0,0
2035110,2010,10,F,Hispanic,0,0,0
2035111,2014,9,M,Black,0,0,0
2035112,2009,6,M,Black,1,0,0
2035113,2008,10,F,Black,0,0,0
2035114,2015,11,M,White,0,0,0
2035115,2008,8,M,Black,1,1,1
2035116,2009,12,F,White,0,0,0
2035117,2015,12,F,Black,0,0,0
2035118,2008,5,M,White,1,0,0
2035119,2013,10,F,White,0,1,0
2035120,2009,9,M,White,1,0,0
2035121,2009,5,M,White,0,0,0
2035122,2013,10,M,White,0,0,0
2035123,2010,7,F,White,0,0,0
2035124,2008,5,F,White,0,0,0
2035125,2012,6,F,Black,1,0,0
2035126,2015,12,F,White,0,0,0
2035127,2007,6,F,Multi,0,0,0
2035128,2010,7,M,White,1,1,0
2035129,2007,5,F,White,0,0,0
2035130,2010,8,F,Black,0,0,0
2035131,2012,11,F,Hispanic,1,1,0
2035132,2012,6,M,White,1,0,0
2035133,2008,3,M,White,0,0,0
2035134,2014,6,F,White,0,0,0
2035135,2013,8,F,Black,0,0,0
2035136,2009,3,M,White,1,1,1
2035137,2007,6,M,Hispanic,1,0,0
2035138,2012,12,F,Hispanic,1,0,0
2035139,2010,5,M,White,1,0,0
2035140,2015,11,M,White,0,0,1
2035141,2012,9,F,White,1,0,0
2035142,2013,10,F,White,0,1,1
2035143,2014,3,M,Black,0,0,1
2035144,2009,12,M,White,1,0,0
2035145,2013,12,F,Hispanic,0,0,1
2035146,2009,11,M,White,0,0,0
2035147,2012,10,M,White,1,0,0
2035148,2014,9,M,Hispanic,0,1,1
2035149,2014,12,M,Black,1,0,0
2035150,2011,3,M,Black,1,0,0
2035151,2012,6,M,Asian,0,0,0
2035152,2008,12,F,White,1,0,0
2035153,2012,7,M,White,0,0,0
2035154,2013,10,M,Black,1,0,1
2035155,2008,9,F,White,0,0,0
2035156,2013,8,F,White,0,0,0
2035157,2013,11,M,Black,0,0,0
2035158,2008,8,F,White,0,0,0
2035159,2011,12,F,Black,0,0,0
2035160,2015,9,F,Hispanic,0,0,0
2035161,2009,4,F,Hispanic,1,0,0
2035162,2013,10,F,Hispanic,0,0,0
2035163,2009,12,M,Black,1,0,0
2035164,2008,8,M,Black,1,0,0
2035165,2010,7,F,White,0,0,0
2035166,2014,6,M,Other,1,0,0
2035167,2015,7,M,Black,1,0,0
2035168,2009,3,M,Hispanic,0,1,0
2035169,2007,11,F,Hispanic,1,0,0
2035170,2008,6,F,Hispanic,0,0,0
2035171,2007,3,F,White,1,0,1
2035172,2009,3,F,White,1,0,0
2035173,2010,5,M,Hispanic,1,0,1
2035174,2008,6,F,Black,1,0,0
2035175,2013,11,M,Black,0,0,0
2035176,2010,11,M,Hispanic,1,1,0
2035177,2015,10,F,Other,0,0,0
2035178,2007,11,F,Black,0,0,0
2035179,2015,3,F,White,1,1,1
2035180,2013,8,M,White,0,0,0
2035181,2012,8,F,White,1,0,0
2035182,2015,9,F,White,1,1,0
2035183,2013,12,M,Hispanic,0,0,0
2035184,2008,7,M,White,0,1,1
2035185,2009,3,M,Black,0,0,0
2035186,2010,8,M,White,1,0,0
2035187,2014,10,M,Black,0,0,0
2035188,2009,11,M,Multi,0,0,0
2035189,2008,4,X,Black,1,0,0
2035190,2015,12,M,White,0,0,0
2035191,2014,9,M,Hispanic,1,0,0
2035192,2014,5,M,White,0,1,0
2035193,2012,7,F,Multi,1,1,0
2035194,2014,10,M,White,0,0,0
2035195,2010,5,F,Black,0,0,0
2035196,2010,6,M,Hispanic,1,0,0
2035197,2012,3,M,Hispanic,1,0,0
2035198,2013,7,F,White,0,0,0
2035199,2009,10,F,Black,1,0,1
2035200,2012,7,M,White,0,0,0
2035201,2007,8,M,Black,0,0,0
2035202,2013,4,M,White,0,0,1
2035203,2009,9,M,Other,1,0,0
2035204,2013,5,M,White,1,0,1
2035205,2011,5,F,Black,0,0,0
2035206,2010,11,M,White,0,0,0
2035207,2013,3,M,White,1,0,0
2035208,2012,8,M,White,1,0,0
2035209,2015,8,F,Hispanic,0,0,0
2035210,2008,4,M,White,1,0,0
2035211,2010,7,M,White,0,0,0
2035212,2010,12,F,Black,0,0,0
2035213,2012,10,F,White,0,0,1
2035214,2014,10,F,White,0,0,0
2035215,2014,5,F,White,1,0,0
2035216,2009,10,F,White,1,0,1
2035217,2009,9,M,Black,0,0,0
2035218,2007,8,M,Black,0,0,0
2035219,2011,9,F,White,0,0,0
2035220,2012,9,F,Hispanic,1,0,0
2035221,2014,4,M,White,1,0,0
2035222,2011,4,M,White,0,0,0
2035223,2013,9,F,Asian,0,0,0
2035224,2009,4,F,White,1,0,0
2035225,2012,6,M,Black,1,0,0
2035226,2012,9,M,Black,1,0,0
2035227,2011,4,X,White,1,0,1
2035228,2011,9,F,White,1,0,0
2035229,2010,10,F,Hispanic,0,0,0
2035230,2008,6,M,Multi,0,0,0
2035231,2012,4,F,White,1,0,0
2035232,2007,11,F,Black,1,0,0
2035233,2010,3,M,Multi,1,0,0
2035234,2011,5,F,Multi,1,0,0
2035235,2010,11,M,White,1,1,0
2035236,2008,4,F,White,0,1,0
2035237,2012,12,M,Hispanic,0,0,0
2035238,2008,3,F,Hispanic,1,1,0
2035239,2009,5,F,Hispanic,1,1,1
2035240,2012,12,F,White,0,0,0
2035241,2015,10,M,Multi,1,1,0
2035242,2013,8,M,Hispanic,0,0,0
2035243,2014,12,F,White,1,0,0
2035244,2009,8,F,White,1,0,0
2035245,2012,3,M,White,0,1,0
2035246,2013,9,F,Asian,1,0,0
2035247,2013,10,M,Hispanic,0,0,0
2035248,2009,4,F,Hispanic,0,0,0
2035249,2013,10,M,Hispanic,1,0,0
2035250,2015,11,M,Black,0,0,0
2035251,2012,12,F,White,0,0,0
2035252,2008,12,F,White,0,0,1
2035253,2014,11,M,White,0,0,0
2035254,2015,5,M,Other,1,0,1
2035255,2011,6,F,White,1,0,1
2035256,2015,5,F,Hispanic,1,0,0
2035257,2009,10,M,Black,0,0,0
2035258,2008,11,M,White,0,0,0
2035259,2012,6,M,White,0,0,0
2035260,2007,8,M,White,1,0,0
2035261,2010,8,F,White,0,0,0
2035262,2007,4,F,Black,0,0,0
2035263,2007,4,F,Black,0,0,1
2035264,2009,12,F,White,0,0,0
2035265,2012,10,M,Black,1,1,0
2035266,2009,11,F,White,0,0,0
2035267,2008,12,M,White,1,0,0
2035268,2007,6,F,Other,0,0,1
2035269,2007,3,F,White,0,0,0
2035270,2009,9,M,White,0,0,0
2035271,2012,5,M,White,0,0,0
2035272,2009,10,M,Asian,1,1,1
2035273,2015,5,F,Black,0,0,0
2035274,2012,6,M,Hispanic,0,0,0
2035275,2007,11,F,Multi,1,0,0
