student_id,school_id
2031697,1021
2031698,1017
2031699,1053
2031700,1056
2031701,1062
2031702,1004
2031703,1066
2031704,1027
2031705,1086
2031706,1040
2031707,1075
2031708,1075
2031709,1068
2031710,1075
2031711,1085
2031712,1086
2031713,1069
2031714,1007
2031715,1012
2031716,1064
2031717,1060
2031718,1038
2031719,1015
2031720,1024
2031721,1075
2031722,1040
2031723,1069
2031724,1084
2031725,1056
2031726,1056
2031727,1031
2031728,1067
2031729,1023
2031730,1021
2031731,1044
2031732,1075
2031733,1020
2031734,1087
2031735,1072
2031736,1002
2031737,1017
2031738,1016
2031739,1025
2031740,1039
2031741,1035
2031742,1029
2031743,1049
2031744,1033
2031745,1054
2031746,1027
2031747,1042
2031748,1034
2031749,1013
2031750,1062
2031751,1086
2031752,1053
2031753,1031
2031754,1037
2031755,1060
2031756,1008
2031757,1047
2031758,1040
2031759,1048
2031760,1012
2031761,1043
2031762,1051
2031763,1090
2031764,1020
2031765,1037
2031766,1011
2031767,1062
2031768,1009
2031769,1058
2031770,1016
2031771,1069
2031772,1049
2031773,1079
2031774,1073
2031775,1069
2031776,1040
2031777,1049
2031778,1066
2031779,1046
2031780,1031
2031781,1069
2031782,1038
2031783,1004
2031784,1038
2031785,1078
2031786,1067
2031787,1077
2031788,1041
2031789,1001
2031790,1078
2031791,1012
2031792,1015
2031793,1057
2031794,1082
2031795,1075
2031796,1014
2031797,1005
2031798,1005
2031799,1090
2031800,1010
2031801,1069
2031802,1063
2031803,1024
2031804,1062
2031805,1007
2031806,1074
2031807,1033
2031808,1016
2031809,1060
2031810,1055
2031811,1038
2031812,1071
2031813,1061
2031814,1062
2031815,1056
2031816,1056
2031817,1083
2031818,1067
2031819,1086
2031820,1043
2031821,1048
2031822,1037
2031823,1078
2031824,1031
2031825,1037
2031826,1013
2031827,1055
2031828,1017
2031829,1087
2031830,1048
2031831,1037
2031832,1045
2031833,1009
2031834,1001
2031835,1049
2031836,1058
2031837,1075
2031838,1001
2031839,1020
2031840,1050
2031841,1047
2031842,1050
2031843,1044
2031844,1057
2031845,1075
2031846,1070
2031847,1056
2031848,1039
2031849,1005
2031850,1047
2031851,1056
2031852,1063
2031853,1054
2031854,1016
2031855,1022
2031856,1027
2031857,1007
2031858,1069
2031859,1007
2031860,1029
2031861,1074
2031862,1083
2031863,1075
2031864,1069
2031865,1056
2031866,1078
2031867,1033
2031868,1077
2031869,1004
2031870,1026
2031871,1077
2031872,1070
2031873,1045
2031874,1037
2031875,1063
2031876,1088
2031877,1001
2031878,1022
2031879,1014
2031880,1067
2031881,1075
2031882,1014
2031883,1024
2031884,1069
2031885,1040
2031886,1050
2031887,1071
2031888,1040
2031889,1073
2031890,1025
2031891,1014
2031892,1025
2031893,1062
2031894,1049
2031895,1050
2031896,1001
2031897,1010
2031898,1057
2031899,1069
2031900,1028
2031901,1062
2031902,1049
2031903,1050
2031904,1004
2031905,1018
2031906,1087
2031907,1016
2031908,1048
2031909,1067
2031910,1014
2031911,1033
2031912,1044
2031913,1005
2031914,1079
2031915,1072
2031916,1058
2031917,1065
2031918,1072
2031919,1036
2031920,1077
2031921,1028
2031922,1028
2031923,1034
2031924,1064
2031925,1069
2031926,1087
2031927,1038
2031928,1031
2031929,1005
2031930,1067
2031931,1038
2031932,1058
2031933,1079
2031934,1076
2031935,1032
2031936,1042
2031937,1057
2031938,1060
2031939,1078
2031940,1042
2031941,1008
2031942,1012
2031943,1037
2031944,1012
2031945,1047
2031946,1069
2031947,1082
2031948,1038
2031949,1005
2031950,1002
2031951,1077
2031952,1081
2031953,1022
2031954,1032
2031955,1065
2031956,1022
2031957,1006
2031958,1066
2031959,1075
2031960,1033
2031961,1063
2031962,1028
2031963,1078
2031964,1065
2031965,1074
2031966,1027
2031967,1005
2031968,1078
2031969,1052
2031970,1014
2031971,1090
2031972,1028
2031973,1033
2031974,1033
2031975,1035
2031976,1056
2031977,1084
2031978,1087
2031979,1061
2031980,1027
2031981,1078
2031982,1005
2031983,1062
2031984,1049
2031985,1017
2031986,1011
2031987,1029
2031988,1072
2031989,1048
2031990,1072
2031991,1008
2031992,1028
2031993,1062
2031994,1088
2031995,1030
2031996,1042
2031997,1072
2031998,1001
2031999,1047
2032000,1018
2032001,1016
2032002,1067
2032003,1012
2032004,1005
2032005,1080
2032006,1010
2032007,1036
2032008,1041
2032009,1072
2032010,1001
2032011,1001
2032012,1002
2032013,1020
2032014,1056
2032015,1028
2032016,1047
2032017,1048
2032018,1032
2032019,1036
2032020,1072
2032021,1005
2032022,1060
2032023,1069
2032024,1047
2032025,1057
2032026,1078
2032027,1049
2032028,1059
2032029,1032
2032030,1090
2032031,1024
2032032,1040
2032033,1080
2032034,1082
2032035,1045
2032036,1001
2032037,1041
2032038,1045
2032039,1034
2032040,1040
2032041,1020
2032042,1086
2032043,1069
2032044,1068
2032045,1047
2032046,1057
2032047,1049
2032048,1019
2032049,1034
2032050,1004
2032051,1063
2032052,1079
2032053,1071
2032054,1047
2032055,1064
2032056,1062
2032057,1066
2032058,1071
2032059,1010
2032060,1028
2032061,1050
2032062,1086
2032063,1075
2032064,1044
2032065,1087
2032066,1049
2032067,1064
2032068,1033
2032069,1029
2032070,1043
2032071,1037
2032072,1071
2032073,1086
2032074,1031
2032075,1052
2032076,1061
2032077,1031
2032078,1038
2032079,1008
2032080,1090
2032081,1029
2032082,1036
2032083,1037
2032084,1045
2032085,1066
2032086,1053
2032087,1030
2032088,1021
2032089,1029
2032090,1014
2032091,1066
2032092,1066
2032093,1024
2032094,1024
2032095,1016
2032096,1008
2032097,1031
2032098,1060
2032099,1033
2032100,1045
2032101,1041
2032102,1035
2032103,1084
2032104,1019
2032105,1069
2032106,1090
2032107,1051
2032108,1029
2032109,1077
2032110,1048
2032111,1070
2032112,1034
2032113,1003
2032114,1027
2032115,1068
2032116,1033
2032117,1030
2032118,1023
2032119,1071
2032120,1021
2032121,1006
2032122,1040
2032123,1035
2032124,1086
2032125,1077
2032126,1025
2032127,1028
2032128,1042
2032129,1086
2032130,1083
2032131,1088
2032132,1012
2032133,1014
2032134,1056
2032135,1029
2032136,1010
2032137,1069
2032138,1058
2032139,1069
2032140,1080
2032141,1065
2032142,1037
2032143,1026
2032144,1032
2032145,1014
2032146,1086
2032147,1068
2032148,1090
2032149,1006
2032150,1077
2032151,1041
2032152,1005
2032153,1060
2032154,1090
2032155,1079
2032156,1032
2032157,1075
2032158,1062
2032159,1077
2032160,1012
2032161,1014
2032162,1032
2032163,1058
2032164,1050
2032165,1019
2032166,1074
2032167,1028
2032168,1040
2032169,1014
2032170,1023
2032171,1033
2032172,1075
2032173,1047
2032174,1078
2032175,1004
2032176,1085
2032177,1040
2032178,1005
2032179,1017
2032180,1065
2032181,1089
2032182,1069
2032183,1027
2032184,1069
2032185,1001
2032186,1068
2032187,1059
2032188,1010
2032189,1049
2032190,1090
2032191,1018
2032192,1026
2032193,1009
2032194,1053
2032195,1060
2032196,1001
2032197,1081
2032198,1065
2032199,1052
2032200,1063
2032201,1001
2032202,1027
2032203,1059
2032204,1005
2032205,1059
2032206,1014
2032207,1024
2032208,1057
2032209,1032
2032210,1059
2032211,1019
2032212,1086
2032213,1068
2032214,1028
2032215,1069
2032216,1014
2032217,1034
2032218,1075
2032219,1072
2032220,1070
2032221,1029
2032222,1032
2032223,1049
2032224,1008
2032225,1056
2032226,1050
2032227,1051
2032228,1024
2032229,1084
2032230,1089
2032231,1028
2032232,1022
2032233,1067
2032234,1031
2032235,1063
2032236,1036
2032237,1028
2032238,1005
2032239,1051
2032240,1086
2032241,1015
2032242,1018
2032243,1078
2032244,1037
2032245,1014
2032246,1053
2032247,1018
2032248,1081
2032249,1072
2032250,1047
2032251,1032
2032252,1017
2032253,1024
2032254,1035
2032255,1037
2032256,1026
2032257,1062
2032258,1078
2032259,1087
2032260,1065
2032261,1059
2032262,1014
2032263,1038
2032264,1051
2032265,1014
2032266,1047
2032267,1090
2032268,1069
2032269,1026
2032270,1016
2032271,1037
2032272,1024
2032273,1048
2032274,1004
2032275,1017
2032276,1076
2032277,1053
2032278,1021
2032279,1067
2032280,1078
2032281,1061
2032282,1044
2032283,1040
2032284,1026
2032285,1078
2032286,1016
2032287,1028
2032288,1056
2032289,1052
2032290,1079
2032291,1038
2032292,1076
2032293,1066
2032294,1026
2032295,1042
2032296,1045
2032297,1056
2032298,1027
2032299,1058
2032300,1067
2032301,1031
2032302,1022
2032303,1036
2032304,1068
2032305,1037
2032306,1056
2032307,1021
2032308,1013
2032309,1090
2032310,1003
2032311,1064
2032312,1005
2032313,1031
2032314,1043
2032315,1014
2032316,1007
2032317,1072
2032318,1072
2032319,1033
2032320,1060
2032321,1001
2032322,1075
2032323,1075
2032324,1060
2032325,1005
2032326,1043
2032327,1089
2032328,1009
2032329,1023
2032330,1013
2032331,1069
2032332,1005
2032333,1021
2032334,1046
2032335,1040
2032336,1047
2032337,1034
2032338,1083
2032339,1049
2032340,1024
2032341,1075
2032342,1032
2032343,1067
2032344,1056
2032345,1024
2032346,1056
2032347,1033
2032348,1005
2032349,1062
2032350,1005
2032351,1087
2032352,1005
2032353,1079
2032354,1068
2032355,1075
2032356,1054
2032357,1018
2032358,1067
2032359,1026
2032360,1042
2032361,1075
2032362,1076
2032363,1012
2032364,1069
2032365,1087
2032366,1060
2032367,1031
2032368,1026
2032369,1069
2032370,1019
2032371,1077
2032372,1075
2032373,1020
2032374,1041
2032375,1078
2032376,1008
2032377,1081
2032378,1069
2032379,1020
2032380,1072
2032381,1011
2032382,1051
2032383,1031
2032384,1033
2032385,1013
2032386,1054
2032387,1057
2032388,1012
2032389,1083
2032390,1012
2032391,1033
2032392,1056
2032393,1064
2032394,1074
2032395,1062
2032396,1087
2032397,1059
2032398,1032
2032399,1047
2032400,1018
2032401,1032
2032402,1072
2032403,1057
2032404,1005
2032405,1033
2032406,1066
2032407,1005
2032408,1069
2032409,1062
2032410,1085
2032411,1044
2032412,1062
2032413,1040
2032414,1006
2032415,1027
2032416,1038
2032417,1012
2032418,1006
2032419,1032
2032420,1018
2032421,1013
2032422,1051
2032423,1075
2032424,1058
2032425,1008
2032426,1030
2032427,1022
2032428,1062
2032429,1090
2032430,1033
2032431,1008
2032432,1082
2032433,1029
2032434,1041
2032435,1049
2032436,1005
2032437,1059
2032438,1057
2032439,1090
2032440,1026
2032441,1078
2032442,1051
2032443,1068
2032444,1040
2032445,1066
2032446,1023
2032447,1031
2032448,1065
2032449,1026
2032450,1067
2032451,1068
2032452,1041
2032453,1049
2032454,1087
2032455,1026
2032456,1057
2032457,1087
2032458,1022
2032459,1006
2032460,1012
2032461,1064
2032462,1060
2032463,1075
2032464,1078
2032465,1061
2032466,1035
2032467,1087
2032468,1032
2032469,1022
2032470,1075
2032471,1076
2032472,1034
2032473,1015
2032474,1089
2032475,1090
2032476,1060
2032477,1028
2032478,1035
2032479,1065
2032480,1090
2032481,1060
2032482,1023
2032483,1080
2032484,1038
2032485,1020
2032486,1028
2032487,1026
2032488,1056
2032489,1075
2032490,1033
2032491,1032
2032492,1053
2032493,1076
2032494,1067
2032495,1032
2032496,1060
2032497,1057
2032498,1064
2032499,1088
2032500,1035
2032501,1075
2032502,1072
2032503,1056
2032504,1079
2032505,1075
2032506,1008
2032507,1033
2032508,1078
2032509,1001
2032510,1040
2032511,1069
2032512,1011
2032513,1062
2032514,1033
2032515,1004
2032516,1037
2032517,1035
2032518,1075
2032519,1065
2032520,1022
2032521,1065
2032522,1040
2032523,1044
2032524,1005
2032525,1040
2032526,1006
2032527,1013
2032528,1069
2032529,1059
2032530,1016
2032531,1073
2032532,1044
2032533,1001
2032534,1041
2032535,1033
2032536,1033
2032537,1062
2032538,1004
2032539,1025
2032540,1013
2032541,1043
2032542,1033
2032543,1037
2032544,1051
2032545,1067
2032546,1087
2032547,1042
2032548,1007
2032549,1012
2032550,1090
2032551,1068
2032552,1065
2032553,1078
2032554,1012
2032555,1004
2032556,1037
2032557,1080
2032558,1065
2032559,1082
2032560,1005
2032561,1007
2032562,1084
2032563,1005
2032564,1058
2032565,1065
2032566,1072
2032567,1075
2032568,1056
2032569,1088
2032570,1031
2032571,1032
2032572,1007
2032573,1072
2032574,1068
2032575,1019
2032576,1051
2032577,1010
2032578,1086
2032579,1072
2032580,1038
2032581,1042
2032582,1003
2032583,1075
2032584,1063
2032585,1069
2032586,1040
2032587,1086
2032588,1008
2032589,1024
2032590,1012
2032591,1040
2032592,1041
2032593,1003
2032594,1075
2032595,1007
2032596,1037
2032597,1087
2032598,1024
2032599,1066
2032600,1036
2032601,1060
2032602,1016
2032603,1041
2032604,1070
2032605,1073
2032606,1066
2032607,1060
2032608,1027
2032609,1072
2032610,1001
2032611,1056
2032612,1008
2032613,1041
2032614,1026
2032615,1032
2032616,1072
2032617,1090
2032618,1040
2032619,1013
2032620,1014
2032621,1011
2032622,1086
2032623,1009
2032624,1015
2032625,1053
2032626,1021
2032627,1089
2032628,1055
2032629,1084
2032630,1059
2032631,1037
2032632,1086
2032633,1028
2032634,1049
2032635,1005
2032636,1057
2032637,1090
2032638,1069
2032639,1026
2032640,1079
2032641,1051
2032642,1089
2032643,1082
2032644,1072
2032645,1078
2032646,1019
2032647,1090
2032648,1071
2032649,1021
2032650,1009
2032651,1073
2032652,1023
2032653,1078
2032654,1031
2032655,1021
2032656,1040
2032657,1060
2032658,1057
2032659,1081
2032660,1035
2032661,1048
2032662,1086
2032663,1090
2032664,1017
2032665,1005
2032666,1046
2032667,1077
2032668,1026
2032669,1072
2032670,1081
2032671,1076
2032672,1086
2032673,1052
2032674,1087
2032675,1026
2032676,1039
2032677,1070
2032678,1082
2032679,1012
2032680,1011
2032681,1075
2032682,1008
2032683,1007
2032684,1069
2032685,1023
2032686,1045
2032687,1050
2032688,1034
2032689,1074
2032690,1069
2032691,1087
2032692,1086
2032693,1060
2032694,1080
2032695,1071
2032696,1015
2032697,1063
2032698,1041
2032699,1077
2032700,1023
2032701,1010
2032702,1026
2032703,1084
2032704,1024
2032705,1011
2032706,1080
2032707,1014
2032708,1052
2032709,1086
2032710,1027
2032711,1072
2032712,1029
2032713,1051
2032714,1018
2032715,1028
2032716,1062
2032717,1002
2032718,1001
2032719,1024
2032720,1069
2032721,1052
2032722,1032
2032723,1068
2032724,1014
2032725,1036
2032726,1077
2032727,1075
2032728,1078
2032729,1058
2032730,1044
2032731,1030
2032732,1015
2032733,1086
2032734,1028
2032735,1014
2032736,1069
2032737,1057
2032738,1060
2032739,1086
2032740,1013
2032741,1005
2032742,1075
2032743,1071
2032744,1075
2032745,1011
2032746,1079
2032747,1067
2032748,1053
2032749,1075
2032750,1003
2032751,1031
2032752,1075
2032753,1004
2032754,1082
2032755,1010
2032756,1072
2032757,1007
2032758,1024
2032759,1009
2032760,1038
2032761,1066
2032762,1029
2032763,1024
2032764,1005
2032765,1026
2032766,1074
2032767,1041
2032768,1050
2032769,1043
2032770,1087
2032771,1056
2032772,1083
2032773,1077
2032774,1084
2032775,1064
2032776,1021
2032777,1069
2032778,1047
2032779,1016
2032780,1038
2032781,1002
2032782,1046
2032783,1040
2032784,1018
2032785,1027
2032786,1054
2032787,1033
2032788,1062
2032789,1062
2032790,1081
2032791,1048
2032792,1060
2032793,1062
2032794,1041
2032795,1024
2032796,1027
2032797,1032
2032798,1037
2032799,1081
2032800,1079
2032801,1075
2032802,1081
2032803,1063
2032804,1028
2032805,1061
2032806,1075
2032807,1002
2032808,1018
2032809,1028
2032810,1057
2032811,1018
2032812,1078
2032813,1055
2032814,1075
2032815,1053
2032816,1062
2032817,1057
2032818,1005
2032819,1090
2032820,1077
2032821,1028
2032822,1083
2032823,1078
2032824,1012
2032825,1036
2032826,1040
2032827,1037
2032828,1061
2032829,1018
2032830,1081
2032831,1052
2032832,1045
2032833,1070
2032834,1084
2032835,1031
2032836,1077
2032837,1022
2032838,1016
2032839,1073
2032840,1065
2032841,1033
2032842,1018
2032843,1017
2032844,1028
2032845,1064
2032846,1020
2032847,1033
2032848,1078
2032849,1005
2032850,1086
2032851,1019
2032852,1054
2032853,1001
2032854,1045
2032855,1072
2032856,1011
2032857,1066
2032858,1012
2032859,1024
2032860,1042
2032861,1049
2032862,1009
2032863,1019
2032864,1078
2032865,1033
2032866,1063
2032867,1060
2032868,1031
2032869,1026
2032870,1067
2032871,1076
2032872,1048
2032873,1052
2032874,1008
2032875,1069
2032876,1005
2032877,1041
2032878,1025
2032879,1032
2032880,1017
2032881,1007
2032882,1069
2032883,1048
2032884,1019
2032885,1007
2032886,1075
2032887,1014
2032888,1015
2032889,1047
2032890,1005
2032891,1032
2032892,1034
2032893,1086
2032894,1056
2032895,1090
2032896,1077
2032897,1027
2032898,1062
2032899,1047
2032900,1042
2032901,1075
2032902,1089
2032903,1079
2032904,1078
2032905,1078
2032906,1052
2032907,1056
2032908,1066
2032909,1058
2032910,1069
2032911,1080
2032912,1060
2032913,1034
2032914,1086
2032915,1040
2032916,1086
2032917,1012
2032918,1037
2032919,1036
2032920,1028
2032921,1086
2032922,1004
2032923,1085
2032924,1069
2032925,1079
2032926,1053
2032927,1003
2032928,1031
2032929,1039
2032930,1063
2032931,1042
2032932,1024
2032933,1090
2032934,1020
2032935,1007
2032936,1030
2032937,1070
2032938,1069
2032939,1079
2032940,1066
2032941,1051
2032942,1056
2032943,1024
2032944,1004
2032945,1029
2032946,1036
2032947,1028
2032948,1079
2032949,1077
2032950,1080
2032951,1074
2032952,1082
2032953,1057
2032954,1075
2032955,1026
2032956,1012
2032957,1033
2032958,1056
2032959,1052
2032960,1042
2032961,1076
2032962,1074
2032963,1040
2032964,1083
2032965,1090
2032966,1090
2032967,1056
2032968,1004
2032969,1060
2032970,1029
2032971,1084
2032972,1082
2032973,1061
2032974,1015
2032975,1033
2032976,1069
2032977,1011
2032978,1034
2032979,1040
2032980,1060
2032981,1045
2032982,1021
2032983,1054
2032984,1044
2032985,1019
2032986,1024
2032987,1016
2032988,1025
2032989,1003
2032990,1034
2032991,1031
2032992,1012
2032993,1072
2032994,1050
2032995,1025
2032996,1066
2032997,1013
2032998,1079
2032999,1051
2033000,1078
2033001,1024
2033002,1051
2033003,1003
2033004,1038
2033005,1065
2033006,1040
2033007,1007
2033008,1056
2033009,1060
2033010,1039
2033011,1029
2033012,1081
2033013,1048
2033014,1071
2033015,1056
2033016,1038
2033017,1006
2033018,1074
2033019,1030
2033020,1078
2033021,1032
2033022,1060
2033023,1003
2033024,1037
2033025,1003
2033026,1033
2033027,1082
2033028,1088
2033029,1075
2033030,1016
2033031,1049
2033032,1024
2033033,1076
2033034,1046
2033035,1005
2033036,1032
2033037,1047
2033038,1033
2033039,1047
2033040,1071
2033041,1002
2033042,1086
2033043,1090
2033044,1051
2033045,1033
2033046,1081
2033047,1026
2033048,1069
2033049,1014
2033050,1024
2033051,1003
2033052,1070
2033053,1063
2033054,1047
2033055,1066
2033056,1030
2033057,1083
2033058,1024
2033059,1031
2033060,1041
2033061,1071
2033062,1032
2033063,1066
2033064,1047
2033065,1069
2033066,1085
2033067,1072
2033068,1042
2033069,1028
2033070,1086
2033071,1080
2033072,1029
2033073,1080
2033074,1084
2033075,1049
2033076,1062
2033077,1042
2033078,1073
2033079,1054
2033080,1082
2033081,1040
2033082,1014
2033083,1049
2033084,1024
2033085,1089
2033086,1069
2033087,1071
2033088,1070
2033089,1056
2033090,1033
2033091,1042
2033092,1034
2033093,1055
2033094,1078
2033095,1041
2033096,1007
2033097,1086
2033098,1053
2033099,1003
2033100,1047
2033101,1029
2033102,1075
2033103,1018
2033104,1028
2033105,1014
2033106,1016
2033107,1014
2033108,1021
2033109,1090
2033110,1016
2033111,1089
2033112,1012
2033113,1033
2033114,1028
2033115,1024
2033116,1050
2033117,1059
2033118,1005
2033119,1082
2033120,1047
2033121,1012
2033122,1075
2033123,1078
2033124,1071
2033125,1074
2033126,1072
2033127,1087
2033128,1003
2033129,1018
2033130,1040
2033131,1058
2033132,1025
2033133,1017
2033134,1042
2033135,1030
2033136,1023
2033137,1053
2033138,1016
2033139,1014
2033140,1051
2033141,1013
2033142,1057
2033143,1056
2033144,1021
2033145,1067
2033146,1038
2033147,1002
2033148,1004
2033149,1040
2033150,1047
2033151,1090
2033152,1019
2033153,1001
2033154,1066
2033155,1024
2033156,1089
2033157,1046
2033158,1075
2033159,1051
2033160,1074
2033161,1072
2033162,1048
2033163,1033
2033164,1040
2033165,1024
2033166,1038
2033167,1040
2033168,1037
2033169,1077
2033170,1043
2033171,1023
2033172,1054
2033173,1012
2033174,1031
2033175,1062
2033176,1036
2033177,1079
2033178,1020
2033179,1068
2033180,1007
2033181,1086
2033182,1031
2033183,1021
2033184,1022
2033185,1029
2033186,1074
2033187,1033
2033188,1049
2033189,1086
2033190,1040
2033191,1064
2033192,1012
2033193,1039
2033194,1017
2033195,1066
2033196,1004
2033197,1031
2033198,1067
2033199,1014
2033200,1026
2033201,1037
2033202,1031
2033203,1041
2033204,1086
2033205,1009
2033206,1032
2033207,1078
2033208,1015
2033209,1085
2033210,1058
2033211,1016
2033212,1007
2033213,1090
2033214,1061
2033215,1067
2033216,1037
2033217,1004
2033218,1034
2033219,1040
2033220,1059
2033221,1073
2033222,1024
2033223,1018
2033224,1031
2033225,1041
2033226,1044
2033227,1001
2033228,1090
2033229,1014
2033230,1075
2033231,1047
2033232,1009
2033233,1083
2033234,1062
2033235,1086
2033236,1034
2033237,1071
2033238,1065
2033239,1042
2033240,1040
2033241,1066
2033242,1065
2033243,1010
2033244,1037
2033245,1028
2033246,1047
2033247,1063
2033248,1038
2033249,1086
2033250,1064
2033251,1026
2033252,1064
2033253,1047
2033254,1042
2033255,1089
2033256,1028
2033257,1032
2033258,1029
2033259,1007
2033260,1045
2033261,1090
2033262,1050
2033263,1016
2033264,1072
2033265,1079
2033266,1016
2033267,1069
2033268,1004
2033269,1076
2033270,1037
2033271,1047
2033272,1086
2033273,1020
2033274,1036
2033275,1063
2033276,1052
2033277,1028
2033278,1040
2033279,1005
2033280,1031
2033281,1025
2033282,1043
2033283,1003
2033284,1029
2033285,1023
2033286,1020
2033287,1041
2033288,1046
2033289,1074
2033290,1060
2033291,1075
2033292,1080
2033293,1079
2033294,1087
2033295,1020
2033296,1031
2033297,1014
2033298,1083
2033299,1070
2033300,1013
2033301,1016
2033302,1083
2033303,1082
2033304,1050
2033305,1021
2033306,1034
2033307,1061
2033308,1029
2033309,1075
2033310,1037
2033311,1083
2033312,1022
2033313,1072
2033314,1002
2033315,1077
2033316,1024
2033317,1016
2033318,1068
2033319,1068
2033320,1017
2033321,1040
2033322,1020
2033323,1060
2033324,1047
2033325,1080
2033326,1014
2033327,1012
2033328,1058
2033329,1067
2033330,1033
2033331,1008
2033332,1018
2033333,1014
2033334,1075
2033335,1026
2033336,1078
2033337,1079
2033338,1080
2033339,1056
2033340,1016
2033341,1059
2033342,1077
2033343,1037
2033344,1056
2033345,1069
2033346,1022
2033347,1032
2033348,1086
2033349,1044
2033350,1024
2033351,1078
2033352,1060
2033353,1021
2033354,1072
2033355,1017
2033356,1079
2033357,1019
2033358,1032
2033359,1029
2033360,1042
2033361,1062
2033362,1069
2033363,1051
2033364,1011
2033365,1090
2033366,1088
2033367,1028
2033368,1024
2033369,1074
2033370,1025
2033371,1021
2033372,1072
2033373,1065
2033374,1032
2033375,1007
2033376,1077
2033377,1059
2033378,1076
2033379,1077
2033380,1049
2033381,1005
2033382,1084
2033383,1026
2033384,1078
2033385,1088
2033386,1028
2033387,1057
2033388,1013
2033389,1084
2033390,1020
2033391,1090
2033392,1004
2033393,1038
2033394,1067
2033395,1003
2033396,1008
2033397,1036
2033398,1045
2033399,1090
2033400,1077
2033401,1071
2033402,1079
2033403,1086
2033404,1010
2033405,1041
2033406,1017
2033407,1047
2033408,1002
2033409,1064
2033410,1009
2033411,1021
2033412,1038
2033413,1025
2033414,1078
2033415,1084
2033416,1068
2033417,1024
2033418,1020
2033419,1060
2033420,1043
2033421,1031
2033422,1008
2033423,1065
2033424,1044
2033425,1084
2033426,1017
2033427,1012
2033428,1070
2033429,1040
2033430,1001
2033431,1069
2033432,1089
2033433,1087
2033434,1005
2033435,1012
2033436,1059
2033437,1045
2033438,1040
2033439,1072
2033440,1083
2033441,1012
2033442,1060
2033443,1032
2033444,1057
2033445,1080
2033446,1016
2033447,1067
2033448,1040
2033449,1027
2033450,1007
2033451,1017
2033452,1061
2033453,1080
2033454,1015
2033455,1049
2033456,1066
2033457,1060
2033458,1022
2033459,1003
2033460,1063
2033461,1012
2033462,1026
2033463,1031
2033464,1053
2033465,1086
2033466,1027
2033467,1018
2033468,1072
2033469,1085
2033470,1012
2033471,1090
2033472,1083
2033473,1028
2033474,1032
2033475,1039
2033476,1062
2033477,1055
2033478,1049
2033479,1073
2033480,1010
2033481,1078
2033482,1087
2033483,1017
2033484,1063
2033485,1056
2033486,1052
2033487,1006
2033488,1072
2033489,1041
2033490,1018
2033491,1065
2033492,1050
2033493,1070
2033494,1042
2033495,1033
2033496,1057
2033497,1043
2033498,1069
2033499,1051
2033500,1054
2033501,1076
2033502,1080
2033503,1031
2033504,1086
2033505,1003
2033506,1032
2033507,1067
2033508,1089
2033509,1024
2033510,1080
2033511,1001
2033512,1037
2033513,1084
2033514,1034
2033515,1087
2033516,1014
2033517,1013
2033518,1081
2033519,1028
2033520,1003
2033521,1087
2033522,1011
2033523,1022
2033524,1037
2033525,1032
2033526,1044
2033527,1031
2033528,1085
2033529,1014
2033530,1045
2033531,1058
2033532,1052
2033533,1003
2033534,1062
2033535,1028
2033536,1075
2033537,1073
2033538,1090
2033539,1034
2033540,1056
2033541,1020
2033542,1032
2033543,1086
2033544,1056
2033545,1013
2033546,1083
2033547,1067
2033548,1087
2033549,1024
2033550,1037
2033551,1024
2033552,1090
2033553,1007
2033554,1067
2033555,1070
2033556,1027
2033557,1076
2033558,1018
2033559,1026
2033560,1045
2033561,1051
2033562,1075
2033563,1017
2033564,1005
2033565,1047
2033566,1077
2033567,1020
2033568,1089
2033569,1057
2033570,1075
2033571,1073
2033572,1069
2033573,1071
2033574,1072
2033575,1075
2033576,1072
2033577,1041
2033578,1024
2033579,1044
2033580,1088
2033581,1013
2033582,1021
2033583,1079
2033584,1078
2033585,1070
2033586,1072
2033587,1037
2033588,1070
2033589,1045
2033590,1026
2033591,1022
2033592,1082
2033593,1042
2033594,1053
2033595,1031
2033596,1047
2033597,1028
2033598,1028
2033599,1024
2033600,1084
2033601,1056
2033602,1014
2033603,1019
2033604,1072
2033605,1003
2033606,1065
2033607,1009
2033608,1087
2033609,1004
2033610,1086
2033611,1069
2033612,1089
2033613,1071
2033614,1028
2033615,1067
2033616,1090
2033617,1075
2033618,1080
2033619,1075
2033620,1046
2033621,1077
2033622,1013
2033623,1044
2033624,1056
2033625,1079
2033626,1055
2033627,1074
2033628,1067
2033629,1032
2033630,1027
2033631,1049
2033632,1017
2033633,1059
2033634,1052
2033635,1019
2033636,1013
2033637,1072
2033638,1028
2033639,1076
2033640,1028
2033641,1044
2033642,1051
2033643,1012
2033644,1002
2033645,1077
2033646,1075
2033647,1067
2033648,1030
2033649,1031
2033650,1028
2033651,1003
2033652,1015
2033653,1067
2033654,1037
2033655,1025
2033656,1001
2033657,1086
2033658,1017
2033659,1008
2033660,1026
2033661,1078
2033662,1014
2033663,1086
2033664,1012
2033665,1068
2033666,1026
2033667,1012
2033668,1057
2033669,1012
2033670,1003
2033671,1080
2033672,1052
2033673,1067
2033674,1042
2033675,1071
2033676,1075
2033677,1086
2033678,1078
2033679,1040
2033680,1017
2033681,1083
2033682,1040
2033683,1009
2033684,1006
2033685,1090
2033686,1051
2033687,1090
2033688,1053
2033689,1071
2033690,1062
2033691,1081
2033692,1070
2033693,1034
2033694,1029
