school_id,educator_id,school_year,fte,subject_area
1067,3002179,2025,1.0,ela
1021,3002180,2025,1.0,admin
1061,3002181,2025,1.0,ela
1083,3002182,2025,1.0,admin
1089,3002183,2025,1.0,math
1055,3002184,2025,1.0,social_studies
1056,3002185,2025,1.0,social_studies
1073,3002186,2025,1.0,social_studies
1023,3002187,2025,1.0,math
1089,3002188,2025,1.0,sped
1076,3002189,2025,1.0,social_studies
1002,3002190,2025,1.0,ela
1044,3002191,2025,1.0,science
1007,3002192,2025,1.0,math
1080,3002193,2025,1.0,sped
1030,3002194,2025,1.0,science
1084,3002195,2025,1.0,science
1053,3002196,2025,1.0,sped
1030,3002197,2025,1.0,math
1012,3002198,2025,1.0,admin
1054,3002199,2025,0.69,sped
1049,3002199,2025,0.31000000000000005,science
1066,3002200,2025,0.76,social_studies
1054,3002200,2025,0.24,social_studies
1078,3002201,2025,1.0,math
1067,3002202,2025,1.0,social_studies
1046,3002203,2025,0.84,ela
1051,3002203,2025,0.16000000000000003,sped
1070,3002204,2025,0.78,counseling
1031,3002204,2025,0.21999999999999997,science
1075,3002205,2025,1.0,ela
1065,3002206,2025,1.0,counseling
1064,3002207,2025,1.0,social_studies
1018,3002208,2025,1.0,math
1077,3002209,2025,1.0,sped
1036,3002210,2025,1.0,counseling
1046,3002211,2025,1.0,science
1015,3002212,2025,1.0,sped
1029,3002213,2025,0.76,math
1051,3002213,2025,0.24,science
1085,3002214,2025,1.0,counseling
1024,3002215,2025,1.0,ela
1035,3002216,2025,0.63,admin
1014,3002216,2025,0.37,sped
1054,3002217,2025,1.0,social_studies
1036,3002218,2025,1.0,social_studies
1079,3002219,2025,0.9,counseling
1077,3002219,2025,0.09999999999999998,sped
1021,3002220,2025,1.0,social_studies
1050,3002221,2025,1.0,science
1081,3002222,2025,1.0,admin
1070,3002223,2025,1.0,sped
1019,3002224,2025,1.0,social_studies
1014,3002225,2025,1.0,admin
1063,3002226,2025,1.0,science
1045,3002227,2025,1.0,math
1089,3002228,2025,1.0,admin
1050,3002229,2025,1.0,sped
1002,3002230,2025,1.0,science
1038,3002231,2025,1.0,ela
1020,3002232,2025,1.0,sped
1080,3002233,2025,1.0,ela
1039,3002234,2025,1.0,admin
1072,3002235,2025,1.0,admin
1019,3002236,2025,1.0,math
1031,3002237,2025,1.0,math
1063,3002238,2025,1.0,counseling
1072,3002239,2025,1.0,sped
1014,3002240,2025,1.0,math
1090,3002241,2025,1.0,social_studies
1013,3002242,2025,1.0,ela
1031,3002243,2025,1.0,math
1057,3002244,2025,0.41,math
1031,3002244,2025,0.5900000000000001,science
1010,3002245,2025,1.0,counseling
1017,3002246,2025,1.0,ela
1033,3002247,2025,1.0,math
1026,3002248,2025,1.0,admin
1054,3002249,2025,1.0,math
1090,3002250,2025,1.0,admin
1036,3002251,2025,1.0,science
1055,3002252,2025,1.0,counseling
1089,3002253,2025,1.0,social_studies
1047,3002254,2025,0.93,admin
1031,3002254,2025,0.06999999999999995,science
1015,3002255,2025,1.0,ela
1081,3002256,2025,1.0,science
1053,3002257,2025,1.0,math
1071,3002258,2025,1.0,math
1086,3002259,2025,1.0,ela
1024,3002260,2025,1.0,science
1044,3002261,2025,1.0,sped
1071,3002262,2025,1.0,ela
1046,3002263,2025,1.0,math
1080,3002264,2025,0.38,admin
1068,3002264,2025,0.62,sped
1029,3002265,2025,1.0,admin
1067,3002266,2025,1.0,sped
1074,3002267,2025,1.0,sped
1027,3002268,2025,0.87,sped
1084,3002268,2025,0.13,counseling
1082,3002269,2025,1.0,admin
1015,3002270,2025,0.73,math
1088,3002270,2025,0.27,social_studies
1082,3002271,2025,1.0,admin
1078,3002272,2025,1.0,counseling
1047,3002273,2025,1.0,sped
1056,3002274,2025,1.0,math
1089,3002275,2025,0.78,science
1005,3002275,2025,0.21999999999999997,counseling
1016,3002276,2025,1.0,admin
1021,3002277,2025,0.92,social_studies
1086,3002277,2025,0.07999999999999996,counseling
1031,3002278,2025,1.0,counseling
1013,3002279,2025,1.0,counseling
1088,3002280,2025,1.0,ela
1062,3002281,2025,0.77,admin
1050,3002281,2025,0.22999999999999998,sped
1032,3002282,2025,0.92,science
1064,3002282,2025,0.07999999999999996,ela
1075,3002283,2025,1.0,math
1032,3002284,2025,1.0,counseling
1062,3002285,2025,1.0,social_studies
1003,3002286,2025,0.3,admin
1043,3002286,2025,0.7,sped
1046,3002287,2025,1.0,ela
1016,3002288,2025,1.0,ela
1038,3002289,2025,1.0,math
1040,3002290,2025,1.0,science
1023,3002291,2025,1.0,math
1038,3002292,2025,1.0,counseling
1027,3002293,2025,1.0,counseling
1022,3002294,2025,1.0,social_studies
1047,3002295,2025,1.0,ela
1052,3002296,2025,1.0,science
1013,3002297,2025,1.0,science
1059,3002298,2025,1.0,ela
1014,3002299,2025,1.0,counseling
1045,3002300,2025,1.0,sped
1032,3002301,2025,1.0,science
1029,3002302,2025,0.78,ela
1069,3002302,2025,0.21999999999999997,ela
1026,3002303,2025,1.0,social_studies
1052,3002304,2025,1.0,social_studies
1066,3002305,2025,1.0,social_studies
1025,3002306,2025,1.0,counseling
1090,3002307,2025,1.0,sped
1042,3002308,2025,1.0,sped
1056,3002309,2025,1.0,science
1043,3002310,2025,1.0,science
1058,3002311,2025,1.0,science
1067,3002312,2025,1.0,admin
1045,3002313,2025,1.0,social_studies
1014,3002314,2025,1.0,science
1071,3002315,2025,1.0,ela
1071,3002316,2025,1.0,counseling
1047,3002317,2025,1.0,science
1038,3002318,2025,1.0,ela
1036,3002319,2025,1.0,math
1087,3002320,2025,1.0,ela
1033,3002321,2025,1.0,counseling
1087,3002322,2025,1.0,admin
1021,3002323,2025,1.0,social_studies
1034,3002324,2025,1.0,sped
1088,3002325,2025,0.33,counseling
1073,3002325,2025,0.6699999999999999,counseling
1058,3002326,2025,1.0,math
1066,3002327,2025,1.0,social_studies
1072,3002328,2025,1.0,math
1072,3002329,2025,0.36,admin
1003,3002329,2025,0.64,social_studies
1032,3002330,2025,1.0,counseling
1082,3002331,2025,1.0,admin
1080,3002332,2025,0.51,math
1062,3002332,2025,0.49,math
1075,3002333,2025,1.0,science
1011,3002334,2025,1.0,math
1057,3002335,2025,1.0,math
1024,3002336,2025,1.0,ela
1032,3002337,2025,1.0,math
1056,3002338,2025,0.96,counseling
1035,3002338,2025,0.040000000000000036,ela
1047,3002339,2025,1.0,sped
1030,3002340,2025,1.0,ela
1001,3002341,2025,1.0,ela
1073,3002342,2025,1.0,social_studies
1052,3002343,2025,1.0,counseling
1021,3002344,2025,1.0,social_studies
1026,3002345,2025,0.33,math
1030,3002345,2025,0.6699999999999999,social_studies
1022,3002346,2025,1.0,ela
1030,3002347,2025,1.0,ela
1006,3002348,2025,1.0,social_studies
1049,3002349,2025,1.0,math
1030,3002350,2025,1.0,math
1027,3002351,2025,1.0,counseling
1080,3002352,2025,0.64,ela
1006,3002352,2025,0.36,ela
1040,3002353,2025,1.0,science
1019,3002354,2025,1.0,science
1065,3002355,2025,1.0,sped
1019,3002356,2025,1.0,science
1027,3002357,2025,1.0,math
1088,3002358,2025,1.0,math
1062,3002359,2025,1.0,ela
1068,3002360,2025,1.0,ela
1082,3002361,2025,1.0,ela
1041,3002362,2025,1.0,admin
1024,3002363,2025,1.0,ela
1039,3002364,2025,1.0,social_studies
1028,3002365,2025,1.0,admin
1030,3002366,2025,0.98,sped
1055,3002366,2025,0.020000000000000018,ela
1027,3002367,2025,1.0,ela
1085,3002368,2025,1.0,ela
1007,3002369,2025,0.68,math
1068,3002369,2025,0.31999999999999995,math
1036,3002370,2025,1.0,math
1073,3002371,2025,1.0,ela
1062,3002372,2025,1.0,math
1054,3002373,2025,1.0,science
1067,3002374,2025,1.0,sped
1036,3002375,2025,1.0,science
1003,3002376,2025,1.0,sped
1024,3002377,2025,0.61,math
1007,3002377,2025,0.39,ela
1039,3002378,2025,1.0,ela
1015,3002379,2025,1.0,counseling
1060,3002380,2025,1.0,ela
1021,3002381,2025,1.0,ela
1048,3002382,2025,1.0,math
1078,3002383,2025,1.0,admin
1024,3002384,2025,1.0,counseling
1065,3002385,2025,1.0,admin
1025,3002386,2025,1.0,admin
1086,3002387,2025,1.0,ela
1050,3002388,2025,1.0,science
1008,3002389,2025,1.0,admin
1075,3002390,2025,1.0,admin
1016,3002391,2025,1.0,sped
1038,3002392,2025,1.0,counseling
1065,3002393,2025,1.0,ela
1042,3002394,2025,1.0,counseling
1018,3002395,2025,1.0,ela
1066,3002396,2025,0.46,admin
1043,3002396,2025,0.54,science
1057,3002397,2025,1.0,social_studies
1021,3002398,2025,1.0,social_studies
1052,3002399,2025,1.0,social_studies
1034,3002400,2025,1.0,math
1071,3002401,2025,1.0,ela
1079,3002402,2025,1.0,math
1020,3002403,2025,0.68,sped
1008,3002403,2025,0.31999999999999995,social_studies
1006,3002404,2025,1.0,math
1044,3002405,2025,1.0,math
1059,3002406,2025,1.0,math
1018,3002407,2025,1.0,sped
1028,3002408,2025,1.0,math
1048,3002409,2025,1.0,social_studies
1041,3002410,2025,1.0,admin
1019,3002411,2025,1.0,counseling
1036,3002412,2025,1.0,admin
1090,3002413,2025,1.0,sped
1030,3002414,2025,1.0,social_studies
1009,3002415,2025,1.0,social_studies
1026,3002416,2025,1.0,counseling
1020,3002417,2025,1.0,sped
1019,3002418,2025,1.0,science
1056,3002419,2025,0.35,social_studies
1001,3002419,2025,0.65,social_studies
1063,3002420,2025,1.0,ela
1028,3002421,2025,1.0,ela
1018,3002422,2025,1.0,social_studies
1031,3002423,2025,1.0,social_studies
1008,3002424,2025,1.0,counseling
1020,3002425,2025,0.46,sped
1008,3002425,2025,0.54,counseling
1039,3002426,2025,1.0,sped
1040,3002427,2025,1.0,counseling
1022,3002428,2025,1.0,admin
1075,3002429,2025,1.0,sped
1057,3002430,2025,0.49,sped
1040,3002430,2025,0.51,admin
1079,3002431,2025,1.0,admin
1034,3002432,2025,1.0,science
1059,3002433,2025,1.0,ela
1011,3002434,2025,1.0,math
1023,3002435,2025,1.0,math
1024,3002436,2025,0.54,admin
1034,3002436,2025,0.45999999999999996,math
1048,3002437,2025,1.0,math
1071,3002438,2025,1.0,science
1058,3002439,2025,1.0,counseling
1067,3002440,2025,1.0,science
1010,3002441,2025,1.0,counseling
1081,3002442,2025,1.0,ela
1047,3002443,2025,1.0,science
1080,3002444,2025,0.57,science
1085,3002444,2025,0.43000000000000005,admin
1053,3002445,2025,1.0,counseling
1065,3002446,2025,1.0,ela
1048,3002447,2025,1.0,social_studies
1024,3002448,2025,1.0,admin
1003,3002449,2025,0.69,counseling
1016,3002449,2025,0.31000000000000005,sped
1004,3002450,2025,1.0,social_studies
1039,3002451,2025,1.0,admin
1074,3002452,2025,1.0,ela
1049,3002453,2025,1.0,science
1064,3002454,2025,1.0,math
1023,3002455,2025,1.0,math
1089,3002456,2025,0.78,ela
1061,3002456,2025,0.21999999999999997,counseling
1076,3002457,2025,1.0,math
1084,3002458,2025,0.93,ela
1080,3002458,2025,0.06999999999999995,admin
1017,3002459,2025,0.58,ela
1027,3002459,2025,0.42000000000000004,sped
1011,3002460,2025,1.0,sped
1076,3002461,2025,1.0,math
1031,3002462,2025,1.0,sped
1050,3002463,2025,0.44,admin
1064,3002463,2025,0.56,math
1018,3002464,2025,1.0,math
1083,3002465,2025,1.0,sped
1002,3002466,2025,1.0,math
1016,3002467,2025,1.0,counseling
1088,3002468,2025,0.87,sped
1040,3002468,2025,0.13,counseling
1088,3002469,2025,1.0,admin
1034,3002470,2025,1.0,counseling
1032,3002471,2025,1.0,math
1028,3002472,2025,1.0,ela
1032,3002473,2025,0.98,social_studies
1069,3002473,2025,0.020000000000000018,social_studies
1006,3002474,2025,1.0,science
1086,3002475,2025,1.0,ela
1082,3002476,2025,1.0,ela
1076,3002477,2025,1.0,sped
1029,3002478,2025,1.0,sped
1005,3002479,2025,1.0,ela
1036,3002480,2025,1.0,math
1025,3002481,2025,1.0,math
1003,3002482,2025,1.0,math
1008,3002483,2025,1.0,science
1070,3002484,2025,1.0,social_studies
1039,3002485,2025,1.0,science
1010,3002486,2025,0.72,science
1076,3002486,2025,0.28,ela
1089,3002487,2025,1.0,sped
1009,3002488,2025,1.0,ela
1046,3002489,2025,1.0,science
1039,3002490,2025,1.0,ela
1090,3002491,2025,1.0,admin
1013,3002492,2025,1.0,science
1083,3002493,2025,1.0,sped
1034,3002494,2025,1.0,counseling
1069,3002495,2025,1.0,admin
1011,3002496,2025,1.0,math
1058,3002497,2025,1.0,ela
1088,3002498,2025,1.0,math
1030,3002499,2025,1.0,ela
1027,3002500,2025,1.0,math
1020,3002501,2025,1.0,counseling
1045,3002502,2025,1.0,science
1087,3002503,2025,1.0,math
1019,3002504,2025,1.0,admin
1046,3002505,2025,1.0,sped
1086,3002506,2025,1.0,science
1015,3002507,2025,1.0,sped
1060,3002508,2025,1.0,ela
1079,3002509,2025,1.0,admin
1006,3002510,2025,1.0,counseling
1059,3002511,2025,1.0,admin
1022,3002512,2025,1.0,ela
1073,3002513,2025,1.0,math
1061,3002514,2025,1.0,ela
1016,3002515,2025,0.97,math
1005,3002515,2025,0.030000000000000027,social_studies
1071,3002516,2025,1.0,sped
1001,3002517,2025,0.87,science
1037,3002517,2025,0.13,social_studies
1090,3002518,2025,1.0,ela
1040,3002519,2025,0.74,ela
1063,3002519,2025,0.26,math
1050,3002520,2025,0.34,counseling
1047,3002520,2025,0.6599999999999999,counseling
1058,3002521,2025,1.0,social_studies
1057,3002522,2025,1.0,counseling
1063,3002523,2025,1.0,admin
1067,3002524,2025,1.0,math
1067,3002525,2025,1.0,counseling
1082,3002526,2025,1.0,admin
1036,3002527,2025,0.78,admin
1071,3002527,2025,0.21999999999999997,social_studies
1045,3002528,2025,1.0,sped
1002,3002529,2025,1.0,sped
1030,3002530,2025,1.0,ela
1082,3002531,2025,1.0,math
1051,3002532,2025,1.0,counseling
1001,3002533,2025,1.0,counseling
1001,3002534,2025,1.0,ela
1009,3002535,2025,0.48,sped
1010,3002535,2025,0.52,counseling
1017,3002536,2025,1.0,ela
1002,3002537,2025,1.0,counseling
1035,3002538,2025,0.53,counseling
1079,3002538,2025,0.47,math
1030,3002539,2025,0.69,counseling
1038,3002539,2025,0.31000000000000005,social_studies
1008,3002540,2025,1.0,sped
1061,3002541,2025,1.0,social_studies
1010,3002542,2025,1.0,sped
1056,3002543,2025,1.0,social_studies
1050,3002544,2025,1.0,counseling
1053,3002545,2025,1.0,admin
1007,3002546,2025,1.0,social_studies
1064,3002547,2025,1.0,science
1035,3002548,2025,1.0,math
1020,3002549,2025,1.0,sped
1060,3002550,2025,1.0,math
1049,3002551,2025,1.0,science
1081,3002552,2025,1.0,math
1078,3002553,2025,1.0,sped
1064,3002554,2025,1.0,social_studies
1053,3002555,2025,1.0,admin
1088,3002556,2025,1.0,math
1057,3002557,2025,1.0,science
1004,3002558,2025,1.0,ela
1018,3002559,2025,1.0,math
1083,3002560,2025,1.0,admin
1029,3002561,2025,1.0,admin
1037,3002562,2025,1.0,admin
1018,3002563,2025,1.0,counseling
1035,3002564,2025,0.85,science
1060,3002564,2025,0.15000000000000002,admin
1060,3002565,2025,1.0,math
1086,3002566,2025,1.0,admin
1033,3002567,2025,0.41,science
1017,3002567,2025,0.5900000000000001,math
1084,3002568,2025,1.0,admin
1090,3002569,2025,1.0,admin
1080,3002570,2025,1.0,admin
1083,3002571,2025,1.0,sped
1074,3002572,2025,1.0,sped
1057,3002573,2025,1.0,admin
1087,3002574,2025,1.0,social_studies
1060,3002575,2025,1.0,admin
1013,3002576,2025,1.0,counseling
1065,3002577,2025,1.0,counseling
1026,3002578,2025,1.0,ela
1044,3002579,2025,1.0,social_studies
1037,3002580,2025,0.81,social_studies
1020,3002580,2025,0.18999999999999995,social_studies
1017,3002581,2025,1.0,science
1021,3002582,2025,1.0,counseling
1072,3002583,2025,1.0,social_studies
1085,3002584,2025,1.0,math
1048,3002585,2025,1.0,sped
1058,3002586,2025,1.0,science
1050,3002587,2025,0.43,social_studies
1028,3002587,2025,0.5700000000000001,counseling
1057,3002588,2025,1.0,admin
1077,3002589,2025,1.0,social_studies
1055,3002590,2025,1.0,admin
1007,3002591,2025,1.0,admin
1051,3002592,2025,0.38,admin
1086,3002592,2025,0.62,admin
1019,3002593,2025,1.0,admin
1028,3002594,2025,1.0,ela
1019,3002595,2025,1.0,science
1063,3002596,2025,1.0,math
1011,3002597,2025,1.0,ela
1024,3002598,2025,1.0,science
1077,3002599,2025,1.0,science
1072,3002600,2025,1.0,counseling
1025,3002601,2025,0.58,science
1043,3002601,2025,0.42000000000000004,social_studies
1049,3002602,2025,1.0,ela
1034,3002603,2025,1.0,sped
1045,3002604,2025,1.0,math
1016,3002605,2025,1.0,ela
1060,3002606,2025,1.0,social_studies
1021,3002607,2025,0.34,science
1003,3002607,2025,0.6599999999999999,sped
1010,3002608,2025,1.0,sped
1022,3002609,2025,1.0,ela
1090,3002610,2025,1.0,sped
1089,3002611,2025,1.0,counseling
1004,3002612,2025,0.74,social_studies
1077,3002612,2025,0.26,social_studies
1041,3002613,2025,1.0,social_studies
1006,3002614,2025,0.6,science
1044,3002614,2025,0.4,admin
1014,3002615,2025,1.0,counseling
1072,3002616,2025,1.0,science
1088,3002617,2025,1.0,social_studies
1058,3002618,2025,1.0,counseling
1070,3002619,2025,1.0,sped
1024,3002620,2025,1.0,science
1070,3002621,2025,1.0,social_studies
1062,3002622,2025,1.0,social_studies
1013,3002623,2025,1.0,social_studies
1025,3002624,2025,1.0,admin
1061,3002625,2025,1.0,science
1073,3002626,2025,1.0,admin
1047,3002627,2025,1.0,ela
1061,3002628,2025,1.0,math
1080,3002629,2025,1.0,social_studies
1046,3002630,2025,1.0,ela
1014,3002631,2025,0.91,ela
1032,3002631,2025,0.08999999999999997,ela
1054,3002632,2025,1.0,social_studies
1035,3002633,2025,1.0,sped
1089,3002634,2025,1.0,ela
1086,3002635,2025,1.0,social_studies
1083,3002636,2025,1.0,ela
1002,3002637,2025,1.0,math
1059,3002638,2025,1.0,science
1076,3002639,2025,1.0,counseling
1019,3002640,2025,1.0,admin
1081,3002641,2025,1.0,counseling
1035,3002642,2025,1.0,social_studies
1009,3002643,2025,1.0,social_studies
1008,3002644,2025,1.0,counseling
1039,3002645,2025,1.0,admin
1038,3002646,2025,1.0,ela
1047,3002647,2025,1.0,ela
1028,3002648,2025,1.0,counseling
1012,3002649,2025,1.0,sped
1048,3002650,2025,1.0,counseling
1010,3002651,2025,1.0,admin
1080,3002652,2025,1.0,counseling
1078,3002653,2025,1.0,science
1005,3002654,2025,1.0,counseling
1020,3002655,2025,1.0,math
1060,3002656,2025,1.0,science
1074,3002657,2025,1.0,ela
1001,3002658,2025,1.0,math
1011,3002659,2025,1.0,ela
1020,3002660,2025,1.0,sped
1063,3002661,2025,1.0,math
1057,3002662,2025,1.0,sped
1006,3002663,2025,1.0,counseling
1024,3002664,2025,1.0,science
1012,3002665,2025,1.0,counseling
1024,3002666,2025,1.0,counseling
1037,3002667,2025,1.0,ela
1054,3002668,2025,0.79,social_studies
1020,3002668,2025,0.20999999999999996,counseling
1017,3002669,2025,1.0,sped
1022,3002670,2025,1.0,admin
1001,3002671,2025,1.0,science
1017,3002672,2025,1.0,math
1041,3002673,2025,1.0,admin
1069,3002674,2025,1.0,admin
1040,3002675,2025,1.0,admin
1088,3002676,2025,1.0,counseling
1077,3002677,2025,1.0,admin
1029,3002678,2025,1.0,science
1056,3002679,2025,1.0,counseling
1028,3002680,2025,1.0,ela
1059,3002681,2025,1.0,counseling
1084,3002682,2025,1.0,sped
1061,3002683,2025,1.0,ela
1019,3002684,2025,1.0,sped
1061,3002685,2025,1.0,math
1056,3002686,2025,1.0,math
1065,3002687,2025,1.0,sped
1002,3002688,2025,1.0,ela
1072,3002689,2025,1.0,math
1034,3002690,2025,1.0,ela
1006,3002691,2025,1.0,admin
1070,3002692,2025,1.0,counseling
1028,3002693,2025,1.0,counseling
1007,3002694,2025,1.0,math
1044,3002695,2025,1.0,sped
1071,3002696,2025,1.0,counseling
1051,3002697,2025,1.0,science
1032,3002698,2025,1.0,sped
1026,3002699,2025,0.79,ela
1001,3002699,2025,0.20999999999999996,ela
1084,3002700,2025,1.0,ela
1070,3002701,2025,1.0,ela
1052,3002702,2025,1.0,sped
1085,3002703,2025,1.0,sped
1016,3002704,2025,1.0,sped
1083,3002705,2025,1.0,ela
1065,3002706,2025,1.0,math
1069,3002707,2025,1.0,math
1085,3002708,2025,1.0,math
1061,3002709,2025,1.0,science
1001,3002710,2025,1.0,social_studies
1080,3002711,2025,1.0,math
1071,3002712,2025,0.89,ela
1067,3002712,2025,0.10999999999999999,admin
1041,3002713,2025,1.0,admin
1077,3002714,2025,1.0,math
1035,3002715,2025,1.0,admin
1044,3002716,2025,1.0,social_studies
1016,3002717,2025,1.0,science
1037,3002718,2025,1.0,admin
1062,3002719,2025,0.94,social_studies
1060,3002719,2025,0.06000000000000005,math
1005,3002720,2025,1.0,social_studies
1033,3002721,2025,1.0,admin
1017,3002722,2025,1.0,ela
1036,3002723,2025,0.89,social_studies
1007,3002723,2025,0.10999999999999999,ela
1051,3002724,2025,1.0,admin
1003,3002725,2025,1.0,social_studies
1022,3002726,2025,1.0,admin
1065,3002727,2025,1.0,math
1045,3002728,2025,1.0,science
1062,3002729,2025,1.0,admin
1068,3002730,2025,1.0,science
1021,3002731,2025,0.68,math
1006,3002731,2025,0.31999999999999995,ela
1046,3002732,2025,1.0,sped
1086,3002733,2025,0.45,science
1014,3002733,2025,0.55,counseling
1078,3002734,2025,1.0,math
1082,3002735,2025,1.0,ela
1010,3002736,2025,1.0,admin
1045,3002737,2025,1.0,science
1030,3002738,2025,0.6,counseling
1066,3002738,2025,0.4,sped
1073,3002739,2025,1.0,ela
1051,3002740,2025,1.0,counseling
1032,3002741,2025,1.0,counseling
1041,3002742,2025,1.0,ela
1073,3002743,2025,1.0,social_studies
1039,3002744,2025,1.0,admin
1084,3002745,2025,1.0,sped
1043,3002746,2025,1.0,science
1024,3002747,2025,1.0,science
1085,3002748,2025,1.0,admin
1021,3002749,2025,1.0,sped
1061,3002750,2025,1.0,sped
1026,3002751,2025,0.82,science
1042,3002751,2025,0.18000000000000005,ela
1088,3002752,2025,1.0,sped
1007,3002753,2025,1.0,admin
1079,3002754,2025,1.0,admin
1027,3002755,2025,1.0,ela
1069,3002756,2025,1.0,sped
1081,3002757,2025,1.0,sped
1038,3002758,2025,0.59,ela
1005,3002758,2025,0.41000000000000003,social_studies
1011,3002759,2025,1.0,admin
1072,3002760,2025,1.0,social_studies
1077,3002761,2025,1.0,math
1069,3002762,2025,0.63,counseling
1089,3002762,2025,0.37,social_studies
1040,3002763,2025,1.0,ela
1073,3002764,2025,0.58,social_studies
1078,3002764,2025,0.42000000000000004,counseling
1056,3002765,2025,1.0,social_studies
1026,3002766,2025,1.0,counseling
1011,3002767,2025,1.0,social_studies
1087,3002768,2025,1.0,math
1029,3002769,2025,1.0,ela
1077,3002770,2025,0.54,social_studies
1049,3002770,2025,0.45999999999999996,ela
1089,3002771,2025,1.0,ela
1075,3002772,2025,1.0,ela
1003,3002773,2025,1.0,sped
1008,3002774,2025,1.0,math
1044,3002775,2025,0.45,ela
1090,3002775,2025,0.55,social_studies
1002,3002776,2025,1.0,math
1004,3002777,2025,1.0,math
1076,3002778,2025,1.0,sped
1055,3002779,2025,0.59,admin
1051,3002779,2025,0.41000000000000003,ela
1031,3002780,2025,1.0,sped
1034,3002781,2025,1.0,math
1078,3002782,2025,1.0,science
1004,3002783,2025,1.0,counseling
1023,3002784,2025,1.0,math
1025,3002785,2025,1.0,social_studies
1063,3002786,2025,1.0,sped
1005,3002787,2025,1.0,ela
1060,3002788,2025,1.0,science
1076,3002789,2025,1.0,admin
1013,3002790,2025,1.0,math
1027,3002791,2025,1.0,ela
1055,3002792,2025,1.0,social_studies
1029,3002793,2025,1.0,admin
1014,3002794,2025,1.0,social_studies
1067,3002795,2025,1.0,math
1061,3002796,2025,1.0,math
1033,3002797,2025,1.0,sped
1050,3002798,2025,1.0,science
1072,3002799,2025,1.0,admin
1017,3002800,2025,1.0,ela
1075,3002801,2025,1.0,science
1034,3002802,2025,0.55,science
1005,3002802,2025,0.44999999999999996,sped
1030,3002803,2025,1.0,counseling
1051,3002804,2025,0.49,counseling
1076,3002804,2025,0.51,math
1057,3002805,2025,1.0,sped
1076,3002806,2025,1.0,science
1065,3002807,2025,1.0,science
1087,3002808,2025,1.0,social_studies
1086,3002809,2025,1.0,social_studies
1015,3002810,2025,1.0,social_studies
1077,3002811,2025,1.0,sped
1087,3002812,2025,1.0,ela
1047,3002813,2025,1.0,ela
1087,3002814,2025,1.0,science
1034,3002815,2025,1.0,ela
1061,3002816,2025,1.0,social_studies
1064,3002817,2025,1.0,admin
1006,3002818,2025,1.0,science
1027,3002819,2025,1.0,social_studies
1068,3002820,2025,1.0,counseling
1083,3002821,2025,1.0,science
1024,3002822,2025,1.0,social_studies
1063,3002823,2025,1.0,math
1042,3002824,2025,1.0,science
1018,3002825,2025,1.0,social_studies
1002,3002826,2025,0.4,sped
1008,3002826,2025,0.6,counseling
1090,3002827,2025,1.0,science
1065,3002828,2025,1.0,counseling
1065,3002829,2025,1.0,social_studies
1032,3002830,2025,1.0,sped
1082,3002831,2025,1.0,sped
1036,3002832,2025,1.0,sped
1084,3002833,2025,1.0,ela
1002,3002834,2025,1.0,admin
1018,3002835,2025,1.0,admin
1055,3002836,2025,1.0,ela
1079,3002837,2025,1.0,ela
1071,3002838,2025,1.0,ela
1052,3002839,2025,1.0,admin
1010,3002840,2025,1.0,sped
1036,3002841,2025,1.0,math
1004,3002842,2025,1.0,sped
1052,3002843,2025,1.0,social_studies
1032,3002844,2025,1.0,social_studies
1034,3002845,2025,1.0,math
1064,3002846,2025,1.0,social_studies
1032,3002847,2025,1.0,sped
1039,3002848,2025,1.0,counseling
1049,3002849,2025,1.0,counseling
1047,3002850,2025,1.0,science
1021,3002851,2025,1.0,admin
1043,3002852,2025,1.0,counseling
1058,3002853,2025,1.0,sped
1031,3002854,2025,0.46,ela
1010,3002854,2025,0.54,sped
1041,3002855,2025,1.0,science
1068,3002856,2025,0.55,math
1009,3002856,2025,0.44999999999999996,admin
1053,3002857,2025,1.0,science
1034,3002858,2025,1.0,sped
1053,3002859,2025,1.0,social_studies
1030,3002860,2025,1.0,sped
1035,3002861,2025,1.0,ela
1043,3002862,2025,0.61,admin
1057,3002862,2025,0.39,math
1029,3002863,2025,1.0,sped
1085,3002864,2025,0.48,counseling
1084,3002864,2025,0.52,math
1033,3002865,2025,1.0,admin
1059,3002866,2025,1.0,admin
1015,3002867,2025,1.0,admin
1085,3002868,2025,1.0,counseling
1011,3002869,2025,1.0,sped
1042,3002870,2025,1.0,social_studies
1055,3002871,2025,0.88,admin
1013,3002871,2025,0.12,admin
1043,3002872,2025,0.37,admin
1030,3002872,2025,0.63,social_studies
1034,3002873,2025,1.0,sped
1046,3002874,2025,1.0,science
1079,3002875,2025,1.0,science
1027,3002876,2025,1.0,math
1061,3002877,2025,1.0,ela
1042,3002878,2025,0.7,admin
1062,3002878,2025,0.30000000000000004,ela
1007,3002879,2025,0.92,sped
1015,3002879,2025,0.07999999999999996,ela
1004,3002880,2025,1.0,science
1010,3002881,2025,1.0,admin
1021,3002882,2025,1.0,math
1081,3002883,2025,1.0,social_studies
1048,3002884,2025,1.0,admin
1048,3002885,2025,0.47,counseling
1014,3002885,2025,0.53,science
1017,3002886,2025,1.0,sped
1020,3002887,2025,1.0,science
1056,3002888,2025,1.0,counseling
1066,3002889,2025,1.0,science
1046,3002890,2025,1.0,ela
1069,3002891,2025,1.0,science
1042,3002892,2025,1.0,math
